,atds
1002,0.5831
1003,0.5575
1004,0.5308
1005,0.5411
1006,0.6002
1007,0.5677
1008,0.6085
1009,0.5587
1010,0.5439
1011,0.5413
1012,0.6035
1013,0.5444
1014,0.595
1015,0.5141
1016,0.5325
1017,0.6176
1018,0.578
1019,0.5241
1020,0.575
1021,0.5958
1022,0.5506
1023,0.596
1024,0.5454
1025,0.4964
1026,0.601
1027,0.5775
1028,0.5978
1029,0.5656
1030,0.5637
1031,0.5619
1032,0.5549
1033,0.4629
1034,0.5157
1035,0.5385
1036,0.5609
1037,0.5387
1038,0.5445
1039,0.5675
1040,0.5754
1041,0.5559
1042,0.5875
1043,0.4837
1044,0.469
1045,0.4816
1046,0.4972
1047,0.5642
1048,0.5346
1049,0.5767
1050,0.4596
1051,0.5831
1052,0.5427
1053,0.5589
1054,0.5767
1055,0.5682
1056,0.5664
1057,0.5771
1058,0.5792
1059,0.5991
1060,0.5431
1061,0.594
1062,0.5607
1063,0.5449
1064,0.5681
1065,0.5727
1066,0.56
1067,0.5969
1068,0.5127
1069,0.4878
1070,0.5387
1071,0.5778
1072,0.5633
1073,0.5977
1074,0.5115
1075,0.5404
1076,0.5625
1077,0.5806
1078,0.585
1079,0.5462
1080,0.5482
1081,0.5829
1082,0.5151
1083,0.5312
1084,0.554
1085,0.5724
1086,0.6137
1087,0.5723
1088,0.5712
1089,0.5882
1090,0.5299
1091,0.5151
1092,0.4747
1093,0.5075
1094,0.5548
1095,0.529
1096,0.5596
1097,0.5535
1098,0.5593
1099,0.5729
1100,0.6028
1101,0.535
1102,0.5694
1103,0.609
1104,0.5737
1105,0.6146
1106,0.5624
1107,0.5841
1108,0.498
1109,0.5458
1110,0.5526
1111,0.5125
1112,0.5388
1113,0.5651
1114,0.5849
1115,0.5846
1116,0.6291
1117,0.4924
1118,0.5901
1119,0.5573
1120,0.6093
1121,0.5222
1122,0.6022
1123,0.4633
1124,0.5373
1125,0.5185
1126,0.5618
1127,0.6055
1128,0.5452
1129,0.5609
1130,0.5394
1131,0.5333
1132,0.5658
1133,0.5671
1134,0.5894
1135,0.5505
1136,0.5562
1137,0.5662
1138,0.5724
1139,0.6114
1140,0.5832
1141,0.5544
1142,0.5886
1143,0.543
1144,0.5524
1145,0.5668
1146,0.5572
1147,0.5834
1148,0.5304
1149,0.5334
1150,0.6305
1151,0.6367
1152,0.5482
1153,0.632
1154,0.5742
1155,0.5656
1156,0.5972
1157,0.5957
1158,0.5492
1159,0.5115
1160,0.5513
1161,0.5433
1162,0.5142
1163,0.5426
1164,0.527
1165,0.5305
1166,0.5912
1167,0.5151
1168,0.4961
1169,0.5517
1170,0.633
1171,0.5958
1172,0.5846
1173,0.5332
1174,0.5603
1175,0.4955
1176,0.5839
1177,0.509
1178,0.5491
1179,0.5953
1180,0.5677
1181,0.5635
1182,0.5019
1183,0.488
1184,0.5228
1185,0.4933
1186,0.6001
1187,0.5264
1188,0.5577
1189,0.5777
1190,0.5273
1191,0.5778
1192,0.5531
1193,0.575
1194,0.5941
1195,0.59
1196,0.5829
1197,0.5803
1198,0.5345
1199,0.531
1200,0.5584
1201,0.6086
1202,0.5345
1203,0.553
1204,0.5408
1205,0.5324
1206,0.5826
1207,0.5452
1208,0.5148
1209,0.5911
1210,0.5665
1211,0.5919
1212,0.5674
1213,0.5823
1214,0.5962
1215,0.5855
1216,0.5942
1217,0.6535
1218,0.5292
1219,0.5444
1220,0.5501
1221,0.5983
1222,0.5779
1223,0.5643
1224,0.5216
1225,0.6136
1226,0.5767
1227,0.571
1228,0.4947
1229,0.5594
1230,0.4972
1231,0.5772
1232,0.5942
1233,0.5221
1234,0.4897
1235,0.4672
1236,0.5846
1237,0.5476
1238,0.5379
1239,0.6458
1240,0.5852
1241,0.5321
1242,0.5508
1243,0.559
1244,0.5293
1245,0.5434
1246,0.5417
1247,0.5494
1248,0.5689
1249,0.5708
1250,0.5668
1251,0.5555
1252,0.5827
1253,0.5656
1254,0.6018
1255,0.6149
1256,0.5297
1257,0.5938
1258,0.5544
1259,0.552
1260,0.5755
1261,0.5437
1262,0.6037
1263,0.4916
1264,0.5214
1265,0.5756
1266,0.5358
1267,0.5135
1268,0.5301
1269,0.5073
1270,0.584
1271,0.5678
1272,0.5272
1273,0.4981
1274,0.5455
1275,0.573
1276,0.4756
1277,0.526
1278,0.5315
1279,0.4958
1280,0.5426
1281,0.5374
1282,0.5303
1283,0.5531
1284,0.5895
1285,0.4582
1286,0.6086
1287,0.594
1288,0.6286
1289,0.5826
1290,0.566
1291,0.5482
1292,0.5851
1293,0.5673
1294,0.569
1295,0.5094
1296,0.5358
1297,0.6008
1298,0.572
1299,0.5478
1300,0.5753
1301,0.5865
1302,0.5606
1303,0.5664
1304,0.5624
1305,0.5702
1306,0.6318
