,SB
312,0.007018975913524628
313,0.360378235578537
314,0.6424486041069031
315,0.005397973582148552
316,0.2623460590839386
317,0.00734510226175189
318,0.02919033356010914
319,0.002392906928434968
320,0.008146174252033234
321,0.01990918070077896
322,0.05715807154774666
323,0.08942878991365433
324,0.01632157899439335
325,0.27921363711357117
326,0.009092754684388638
327,0.03909260407090187
328,0.0050094216130673885
329,0.002390647539868951
330,0.025464588776230812
331,0.00810236670076847
332,0.33630886673927307
333,0.010549093596637249
334,0.006447854917496443
335,0.054910093545913696
336,0.04474710673093796
337,0.013574155047535896
338,0.09509062767028809
339,0.009783975780010223
340,0.00032542599365115166
341,0.0487607941031456
342,0.14573201537132263
343,0.01594422571361065
344,0.26233601570129395
345,0.3291061818599701
346,0.003906900063157082
347,0.026744304224848747
348,0.0039823842234909534
349,0.015507782809436321
350,0.020517444238066673
351,0.07592622190713882
352,0.03703305125236511
353,0.08183316141366959
354,0.05334077775478363
355,0.14967209100723267
356,0.03854793682694435
357,0.7696442008018494
358,0.018425820395350456
359,0.017596466466784477
360,0.0067855981178581715
361,0.0014236896531656384
362,0.17895974218845367
363,5.396786582423374e-05
364,0.013299690559506416
365,0.05186740309000015
366,0.08164416253566742
367,0.0004654809017665684
368,0.0030079782009124756
369,0.07318487018346786
370,0.0018741569947451353
371,0.05361237749457359
372,0.0017610702197998762
373,0.012730862945318222
374,0.025283802300691605
375,0.019734665751457214
376,0.061094824224710464
377,0.12667030096054077
378,0.006441542878746986
379,0.012281296774744987
380,0.0013196606887504458
381,0.026031188666820526
382,0.6379660367965698
383,0.08487159013748169
384,0.3039626181125641
385,0.18312986195087433
386,0.027158454060554504
387,0.015499399043619633
388,0.1688442975282669
389,0.02779437229037285
390,0.022290455177426338
391,0.007077798712998629
392,0.004747252911329269
393,0.059787504374980927
394,0.14145956933498383
395,0.0005322317010723054
396,0.011066773906350136
397,0.0003048860526178032
398,0.0016086188843473792
399,8.979042468126863e-05
400,0.014873549342155457
401,0.002297789789736271
402,0.012082697823643684
403,0.39270296692848206
404,0.0008138524717651308
405,0.04573455825448036
406,0.0032779634930193424
407,0.023061854764819145
408,0.000844863592647016
409,0.03166692331433296
410,0.0012916375417262316
411,6.489214138127863e-05
412,0.00024271658912766725
413,0.08716986328363419
414,0.01491508912295103
415,0.004765416961163282
416,0.10701268166303635
417,0.00703557301312685
418,0.002360946498811245
419,0.05180466175079346
420,0.022950448095798492
421,0.01329206395894289
422,0.004326509777456522
423,0.1849672645330429
424,0.03909037634730339
425,0.029804855585098267
426,0.004114527255296707
427,0.001902695163153112
428,0.3946935534477234
429,0.003434708109125495
430,0.1328715980052948
431,0.039541177451610565
432,0.036282192915678024
433,0.03199414908885956
434,0.003397594438865781
435,0.1794276386499405
436,0.0011915838113054633
437,0.07233572006225586
438,0.00853494368493557
439,0.013343775644898415
440,0.0903782993555069
441,0.0009036861592903733
442,0.010462593287229538
443,0.011783260852098465
444,0.008174891583621502
445,0.0016805852064862847
446,0.03060474619269371
447,0.03948991373181343
448,0.00040646566776558757
449,0.001203182153403759
450,0.2313864529132843
451,0.013318025507032871
452,0.002560790628194809
453,0.04610620439052582
454,0.0002731537097133696
455,0.0009304815321229398
456,0.20444685220718384
457,0.004414580296725035
458,0.001238961354829371
459,0.0372474379837513
460,0.0013568983413279057
461,0.015088515356183052
462,0.0225872490555048
463,0.007472220808267593
464,0.001505778869614005
465,0.002100793644785881
466,0.018677491694688797
467,0.0018959108274430037
468,0.013668189756572247
469,0.08692237734794617
470,0.007900020107626915
471,0.0968782901763916
472,0.2603278160095215
473,0.001960823545232415
474,0.016288060694932938
475,0.08473607897758484
476,0.024895349517464638
477,0.0013911701971665025
478,0.01820102147758007
479,0.01262334268540144
480,0.017464125528931618
481,0.0005098931724205613
482,0.00851926114410162
483,0.0001736419799271971
484,0.13184626400470734
485,0.08711592853069305
486,0.009782655164599419
487,0.0012721304083243012
488,0.051433805376291275
489,0.0013154953485354781
490,0.016407912597060204
491,0.0004951930604875088
492,0.19044288992881775
493,0.25799956917762756
494,0.011172991245985031
495,0.013199502602219582
496,0.0006915187113918364
497,0.014384249225258827
498,0.04847565293312073
499,0.5124357342720032
500,0.36810681223869324
501,0.003342129522934556
502,0.02293875813484192
503,0.015382492914795876
504,0.0041906326077878475
505,0.0012772537302225828
506,0.0338541716337204
507,0.0010888997931033373
508,0.005538629367947578
509,0.006878134794533253
510,0.15282753109931946
511,0.0019040873739868402
512,0.03039449267089367
513,0.0585554875433445
514,0.0024198326282203197
515,0.059741418808698654
516,0.0021061536390334368
517,0.0005044956342317164
518,0.001091445330530405
519,0.008204469457268715
520,0.20642024278640747
521,0.028496572747826576
522,0.001355494256131351
523,0.09633931517601013
524,0.015644436702132225
525,0.0014448853908106685
526,0.0026482443790882826
527,0.05741077661514282
528,0.0006700917147099972
529,0.0008347148541361094
530,0.00047528903814963996
531,0.007303914055228233
532,0.017865246161818504
533,0.00035874167224392295
534,0.0005223352927714586
535,0.00248095509596169
536,0.01880818046629429
537,0.010521123185753822
538,0.022800812497735023
539,0.12855824828147888
540,0.022216379642486572
541,0.005646595265716314
542,0.004903386812657118
543,0.023143308237195015
544,0.008990242145955563
545,0.003528215456753969
546,0.0531788170337677
547,0.0560169443488121
548,0.255606472492218
549,0.0038312075193971395
550,0.027265634387731552
551,0.0034425046760588884
552,0.025919869542121887
553,0.008431741036474705
554,0.011102203279733658
555,0.0327727310359478
556,0.023626521229743958
557,0.002474184613674879
558,0.0459289513528347
559,0.000195888162124902
560,0.16094183921813965
561,0.0015196873573586345
562,0.5571385622024536
563,0.011410152539610863
564,0.4796525537967682
565,0.03212491422891617
566,0.001617550733499229
567,0.06397589296102524
568,0.0007663134601898491
569,0.05727944150567055
570,0.40653088688850403
571,0.0003574175061658025
572,0.0062753441743552685
573,0.011750269681215286
574,0.0022333036176860332
575,0.1669808328151703
576,0.2522753179073334
577,0.029901213943958282
578,0.025088239461183548
579,0.06741789728403091
580,0.013133510947227478
581,0.001126717310398817
582,0.003598475595936179
583,0.4832594096660614
584,0.0012498623691499233
585,0.008071483112871647
586,0.005099323578178883
587,0.019144775345921516
588,0.0008556924876756966
589,0.0017777725588530302
590,0.001623000716790557
591,0.1832977533340454
592,0.008406593464314938
593,0.0024899172130972147
594,0.27367740869522095
595,0.006600544322282076
596,0.11568617075681686
597,0.0017529167234897614
598,0.7860536575317383
599,0.004911352414637804
600,0.009195065125823021
601,0.17015880346298218
602,0.001716325874440372
603,0.03869130089879036
604,0.017005113884806633
605,0.010769431479275227
606,0.008055669255554676
607,0.2087451070547104
608,0.006167890504002571
609,0.009376658126711845
610,0.009828809648752213
611,0.03313156217336655
612,0.006986529566347599
613,0.06836149841547012
614,0.14674314856529236
615,0.03189605101943016
616,0.0077532995492219925
617,0.0028492100536823273
618,0.03858025372028351
619,0.004606650210916996
620,0.003000665223225951
621,0.17697343230247498
622,0.2094786912202835
623,0.11720001697540283
624,0.003262781072407961
625,0.007009958382695913
626,0.031986985355615616
627,0.3111802041530609
628,0.0016832606634125113
629,0.4844108521938324
630,0.038996774703264236
631,0.05079355835914612
632,0.0380859337747097
633,0.000244627968640998
634,0.02221054770052433
635,0.003430318320170045
636,0.007777026388794184
637,0.0009128851816058159
638,0.09881573170423508
639,5.414329643826932e-05
640,0.1282510906457901
641,0.007091991137713194
642,0.12390833348035812
643,0.3388740122318268
644,0.0022862604819238186
645,0.0003408718330319971
646,0.01333287451416254
647,0.07259976118803024
648,0.00595252076163888
649,0.06993052363395691
650,0.6796815395355225
651,0.0015397191746160388
652,0.0009273799951188266
653,0.02184857800602913
654,0.2684946656227112
655,0.02734212949872017
656,0.02344747632741928
657,0.0002965095336548984
658,0.004829512909054756
659,0.02263052947819233
660,0.006638066843152046
661,0.0004128612927161157
662,0.314920037984848
663,0.10544899106025696
664,0.10592558234930038
665,0.033911947160959244
666,0.08500860631465912
667,0.008000651374459267
668,0.00022690766490995884
669,0.058407869189977646
670,0.04526150971651077
671,0.023825494572520256
672,0.002004857175052166
673,0.20521345734596252
674,0.00021898506383877248
675,0.007463713176548481
676,0.0023979658726602793
677,0.0013780613662675023
678,0.03397630155086517
679,0.007508622948080301
680,0.004162526223808527
681,0.05297888070344925
682,0.016368988901376724
683,0.4863113462924957
684,0.003071119310334325
685,0.007983320392668247
686,0.012225434184074402
687,0.0012803361751139164
688,0.005208894144743681
689,0.01571076735854149
690,0.023544687777757645
691,0.0004432137357071042
692,0.03467545658349991
693,0.0036817651707679033
694,0.019308127462863922
695,0.0003704568662215024
696,0.020633017644286156
697,0.012598603032529354
698,0.043965648859739304
699,0.010767398402094841
700,0.025983456522226334
701,0.05807855725288391
702,0.01322239451110363
703,0.06534863263368607
704,0.015325913205742836
705,0.3118315041065216
706,8.693330164533108e-05
707,0.025996388867497444
708,0.005023048259317875
709,0.0034460651222616434
710,0.004286906216293573
711,0.0058999997563660145
712,0.002835859078913927
713,0.017619984224438667
714,0.1373361200094223
715,0.02382882498204708
716,0.3813200891017914
717,0.04021037742495537
718,0.0003670553269330412
719,0.0006558312452398241
720,0.04810209572315216
721,0.013773229904472828
722,0.009087968617677689
723,0.0034117039758712053
724,0.0031769066117703915
725,0.019635457545518875
726,0.06587585806846619
727,0.024695483967661858
728,0.0007164529524743557
729,0.004477976355701685
730,0.013774557039141655
731,0.0021266683470457792
732,0.7256340384483337
733,0.0032365594524890184
734,0.03409114480018616
735,0.004317520186305046
736,0.10428228974342346
737,0.008279631845653057
738,0.005291997455060482
739,0.0008078734390437603
740,0.045782290399074554
741,0.12579472362995148
742,0.007708311080932617
743,0.010320907458662987
744,0.05778949335217476
745,0.011611304245889187
746,0.042612988501787186
747,0.014355182647705078
748,0.017518028616905212
749,0.1476994752883911
750,0.3034592568874359
751,0.2913711369037628
752,0.10237765312194824
753,0.023457428440451622
754,0.0008432315080426633
755,0.011324720457196236
756,0.7914356589317322
757,0.056655529886484146
758,0.006937265396118164
759,0.0026403889060020447
760,0.008675419725477695
761,0.2820477783679962
762,0.02487996406853199
763,0.001943893264979124
764,0.00029381568310782313
765,0.005700431298464537
766,0.007277232129126787
767,0.00016038671310525388
768,0.00016288866754621267
769,0.005050254054367542
770,0.44152626395225525
771,0.04824519157409668
772,0.10138963162899017
773,0.030898934230208397
774,0.04454896226525307
775,0.0001466274115955457
776,0.00975615344941616
777,0.0010872939601540565
778,0.6936159133911133
779,0.03209425136446953
780,0.001100005698390305
781,0.000748724676668644
782,0.0011992997024208307
783,0.0018504350446164608
784,0.00660898769274354
785,0.0003225731197744608
786,0.08895386755466461
787,0.028866218402981758
788,0.2767915427684784
789,0.1547825187444687
790,0.023443976417183876
791,0.012160340324044228
792,0.020405173301696777
793,0.00013497906911652535
794,0.008692281320691109
795,0.007067340891808271
796,0.10992446541786194
797,0.003257045056670904
798,0.013746276497840881
799,0.0024464044254273176
800,0.011984920129179955
801,0.004103952087461948
802,0.06689603626728058
803,0.008778420276939869
804,0.0004886673996224999
805,0.0004962932434864342
806,0.0001955186016857624
807,0.018756160512566566
808,0.30125948786735535
809,0.026991408318281174
810,0.09471437335014343
811,0.0031956355087459087
812,0.005802317056804895
813,0.002490798244252801
814,0.01834295690059662
815,0.0010607180884107947
816,0.05844271928071976
817,0.0503736175596714
818,0.15919817984104156
819,0.031227856874465942
820,0.019886262714862823
821,0.0025771502405405045
822,0.05323182791471481
823,0.01667979173362255
824,0.0003453026292845607
825,0.00413922592997551
826,0.27752089500427246
827,0.012255200184881687
828,0.008374585770070553
829,0.012233900837600231
830,0.00393254728987813
831,0.01354698371142149
832,0.0014356886968016624
833,0.002563516376540065
834,0.021085403859615326
835,0.001571774366311729
836,0.03945114091038704
837,0.0047910176217556
838,0.000792763545177877
839,0.01788652129471302
840,0.001744685461744666
841,0.5579208135604858
842,0.01438796054571867
843,0.021004388108849525
844,0.0026286719366908073
845,0.08292743563652039
846,0.004145186860114336
847,0.10038018971681595
848,0.0433962382376194
849,0.2884344160556793
850,0.1202346608042717
851,0.003879699157550931
852,0.003066043369472027
853,3.920005474356003e-05
854,0.1312185674905777
855,0.0008731558918952942
856,0.04395105689764023
857,0.0995803102850914
858,0.01783260516822338
859,0.01761474274098873
860,0.10304878652095795
861,0.012278703041374683
862,0.08352340757846832
863,0.2535173296928406
864,0.00926888920366764
865,0.000742937030736357
866,0.004344804212450981
867,0.0007178070372901857
868,0.01828283816576004
869,0.055180057883262634
870,0.001319702947512269
871,0.3808261752128601
872,4.6799734263913706e-05
873,0.07898274809122086
874,0.0004046075337100774
875,0.011952024884521961
876,0.016056647524237633
877,0.6361681222915649
878,0.01034005917608738
879,0.154672771692276
880,0.0494169183075428
881,0.0010805546771734953
882,0.02196694351732731
883,0.00036162391188554466
884,8.894038910511881e-05
885,0.015790099278092384
886,0.005630563013255596
887,0.16274358332157135
888,0.01750318333506584
889,0.009732113219797611
890,0.004997625946998596
891,0.0012167432578280568
892,0.07232175767421722
893,0.08174731582403183
894,0.0031148255802690983
895,0.001006418140605092
896,0.0010949420975521207
897,0.004287280607968569
898,0.28059062361717224
899,0.5888213515281677
900,0.21275001764297485
901,0.0006709725712426007
902,0.004240127746015787
903,0.01657087542116642
904,0.0064918724820017815
905,0.2246459722518921
906,0.04830398038029671
907,0.019500982016324997
908,0.03871803358197212
909,9.101924661081284e-05
910,0.001608416554518044
911,0.004593167454004288
912,0.08219709992408752
913,0.05773415416479111
914,0.00016102628433145583
915,0.0044160750694572926
916,0.02246595174074173
917,0.002937106415629387
918,0.15875491499900818
919,0.06544135510921478
920,0.0010090537834912539
921,0.0563214085996151
922,0.058357998728752136
923,0.05907736346125603
924,0.008053949102759361
925,0.0021378013771027327
926,0.00963970459997654
927,0.38639891147613525
928,0.1482955515384674
929,0.00046035106061026454
930,0.017456339672207832
931,0.015186015516519547
932,0.01594410464167595
933,0.0023094310890883207
934,0.020559389144182205
935,0.00022761768195778131
936,0.012416972778737545
937,0.09956532716751099
938,0.0024298783391714096
939,0.004492935258895159
940,0.18746204674243927
941,0.0038238216657191515
942,0.04241931438446045
943,0.005184441804885864
944,0.016682233661413193
945,0.4979938268661499
946,0.042107585817575455
947,0.006002617999911308
948,0.0018326131394132972
949,0.20859117805957794
950,0.011600269004702568
951,0.02622217871248722
952,0.004729843232780695
953,0.0028156694024801254
954,0.03263179585337639
955,0.04572175815701485
956,0.0014231670647859573
957,0.31893980503082275
958,0.00023072263866197318
959,0.3816867172718048
960,0.01692703738808632
961,0.0015556967118754983
962,0.04034065455198288
963,0.14944130182266235
964,0.006907636299729347
965,0.0065651522018015385
966,0.03610946238040924
967,0.013815807178616524
968,0.017065150663256645
969,0.11865229159593582
970,0.011038972064852715
971,0.0039017617236822844
972,0.021848218515515327
973,0.000428273604484275
974,0.13556437194347382
975,0.034751828759908676
976,0.03350728750228882
977,0.018093841150403023
978,0.005144999362528324
979,0.01348667498677969
980,0.0009528538794256747
981,0.05972808972001076
982,0.0013804236659780145
983,0.0011842952808365226
984,0.09769774973392487
985,0.22950582206249237
986,0.07792104780673981
987,0.01248095277696848
988,0.0010078598279505968
989,0.010481608100235462
990,0.10371841490268707
991,0.004612552002072334
992,0.01657217927277088
993,0.08742734789848328
994,0.01296199019998312
995,0.005534938536584377
996,0.014450866729021072
997,0.2707371711730957
998,0.00039020870462991297
999,0.2946542799472809
1000,0.11689213663339615
1001,0.01620018482208252
1002,0.2486313283443451
1003,0.002658204874023795
1004,0.009482691995799541
1005,0.0008355092722922564
1006,0.02773917466402054
1007,0.01812497153878212
1008,0.00646281149238348
1009,0.16676907241344452
1010,0.04442993924021721
1011,0.8045048713684082
1012,0.0008331830613315105
1013,0.0045785014517605305
1014,0.002709166379645467
1015,0.38705575466156006
1016,0.00033743929816409945
1017,0.22381827235221863
1018,0.013040642254054546
1019,0.31581687927246094
1020,0.15476366877555847
1021,0.04379965737462044
1022,0.0006248184945434332
1023,0.061694156378507614
1024,0.00724761700257659
1025,0.004775935783982277
1026,0.22149865329265594
1027,0.0008774184971116483
1028,0.08018600195646286
1029,0.039289020001888275
1030,0.28212231397628784
1031,0.07132779806852341
1032,0.0003825752646662295
1033,0.024499041959643364
1034,0.03299804776906967
1035,0.0003110022807959467
1036,0.3475498557090759
1037,0.04004380851984024
1038,8.029532909858972e-05
1039,0.03811228647828102
1040,0.01378585770726204
1041,0.045701783150434494
1042,0.06687074154615402
1043,0.0023384797386825085
1044,0.05575137585401535
1045,0.02572724223136902
1046,0.10526318103075027
1047,0.0268892552703619
1048,0.056392282247543335
1049,0.0008679723250679672
1050,0.014605585485696793
1051,0.043716613203287125
1052,0.0029367338865995407
1053,0.013941493816673756
1054,0.027712693437933922
1055,0.0006295049679465592
1056,0.000742280506528914
1057,0.0008975720265880227
1058,0.001452558790333569
1059,0.00023057284124661237
1060,0.012805438600480556
1061,0.025193266570568085
1062,0.04922671988606453
1063,0.0024781390093266964
1064,0.03754165768623352
1065,0.020148878917098045
1066,0.0019837222062051296
1067,0.0007810071110725403
1068,0.29025813937187195
1069,0.00019488140242174268
1070,0.003589885774999857
1071,0.12437690049409866
1072,0.0022061369381844997
1073,0.008798682130873203
1074,0.02088581584393978
1075,0.005130760371685028
1076,0.06511320173740387
1077,0.061269719153642654
1078,0.026862777769565582
1079,0.0557231642305851
1080,0.011394134722650051
1081,0.0021133890841156244
1082,0.03517725318670273
1083,0.009882431477308273
1084,0.02832893840968609
1085,0.005101208575069904
1086,0.026583462953567505
1087,0.04627486318349838
1088,0.0001865824160631746
1089,0.009492889977991581
1090,0.0115331020206213
1091,0.08054148405790329
1092,0.05592581629753113
1093,0.01921236142516136
1094,0.0016242541605606675
1095,0.0013208845630288124
1096,0.5526241064071655
1097,0.002660406054928899
1098,0.01456354558467865
1099,0.0013674271758645773
1100,0.007919546216726303
1101,0.00033634534338489175
1102,0.008023249916732311
1103,0.0034067719243466854
1104,0.09873092919588089
1105,0.006331215612590313
1106,0.012686788104474545
1107,0.003305108519271016
1108,0.0011100344127044082
1109,0.014969504438340664
1110,0.01774808019399643
1111,0.01845761388540268
1112,0.027836205437779427
1113,0.0025955159217119217
1114,0.034848764538764954
1115,0.017078371718525887
1116,0.001739060739055276
1117,0.008941350504755974
1118,0.0006689363508485258
1119,0.003982689697295427
1120,0.025526080280542374
1121,0.003629958489909768
1122,0.021405799314379692
1123,0.00681500555947423
1124,0.0006370453047566116
1125,0.004200777970254421
1126,0.0029045650735497475
1127,0.011196083389222622
1128,0.025780772790312767
1129,0.016581697389483452
1130,0.0633932501077652
1131,0.09291312843561172
1132,0.00589792663231492
1133,0.005802826024591923
1134,0.027904992923140526
1135,0.008753536269068718
1136,0.0036227493546903133
1137,0.06714975833892822
1138,0.04219295084476471
1139,0.022650446742773056
1140,0.009825960732996464
1141,0.18537768721580505
1142,0.012618870474398136
1143,0.061432112008333206
1144,0.007092336192727089
1145,0.0030412187334150076
1146,0.052486009895801544
1147,9.19387603062205e-05
1148,0.0004494032182265073
1149,0.00044327377690933645
1150,0.006856414023786783
1151,0.0892680212855339
1152,0.0045927404426038265
1153,0.005643873941153288
1154,0.022218719124794006
1155,0.0036879817489534616
1156,0.07117513567209244
1157,0.13692428171634674
1158,0.0724450945854187
1159,0.007494022138416767
1160,0.02047979272902012
1161,0.025862719863653183
1162,0.7949235439300537
1163,0.024170085787773132
1164,0.16660834848880768
1165,0.08823889493942261
1166,0.00025967773399315774
1167,0.004474082961678505
1168,0.000670450332108885
1169,0.0008961927960626781
1170,0.00048266901285387576
1171,0.0010170834138989449
1172,0.15768149495124817
1173,0.01610874943435192
1174,0.002037891885265708
1175,0.009917116723954678
1176,0.009114651009440422
1177,0.021878227591514587
1178,0.30713707208633423
1179,0.027660120278596878
1180,0.01209535077214241
1181,0.0004225361335556954
1182,0.006321631371974945
1183,0.07661128044128418
1184,0.0010699720587581396
1185,0.07773777097463608
1186,0.0021961259189993143
1187,0.050187088549137115
1188,0.006895453669130802
1189,0.03627030923962593
1190,0.008328299969434738
1191,0.018642088398337364
1192,0.010542339645326138
1193,0.006890983320772648
1194,0.009602430276572704
1195,0.020223917439579964
1196,0.01721724309027195
1197,0.39096376299858093
1198,0.006074884440749884
1199,0.24396567046642303
1200,0.05556879937648773
1201,0.016370370984077454
1202,0.0005536978715099394
1203,0.046406883746385574
1204,0.0012333738850429654
1205,0.11882209032773972
1206,0.25677716732025146
1207,0.0036788766738027334
1208,0.028207747265696526
1209,0.020739853382110596
1210,0.0006739164819009602
1211,0.052405282855033875
1212,0.07375626266002655
1213,0.19766075909137726
1214,0.006067418027669191
1215,0.10118033736944199
1216,0.0009293698822148144
1217,8.60292129800655e-05
1218,0.6709282398223877
1219,0.01272450853139162
1220,0.3061651289463043
1221,0.01084087323397398
1222,0.47008025646209717
1223,0.0054350364953279495
1224,0.023933155462145805
