,atds
1067,0.598
1068,0.4679
1069,0.5399
1070,0.5529
1071,0.5201
1072,0.5364
1073,0.5463
1074,0.5811
1075,0.5356
1076,0.559
1077,0.5269
1078,0.5225
1079,0.5921
1080,0.5477
1081,0.5213
1082,0.6026
1083,0.5603
1084,0.5559
1085,0.5139
1086,0.4816
1087,0.55
1088,0.473
1089,0.4888
1090,0.5616
1091,0.567
1092,0.562
1093,0.4968
1094,0.5387
1095,0.5835
1096,0.5137
1097,0.5073
1098,0.4835
1099,0.4773
1100,0.5433
1101,0.5839
1102,0.554
1103,0.5567
1104,0.5536
1105,0.6167
1106,0.5437
1107,0.6168
1108,0.6008
1109,0.5266
1110,0.5116
1111,0.5703
1112,0.5477
1113,0.5514
1114,0.5901
1115,0.5312
1116,0.6358
1117,0.5405
1118,0.6019
1119,0.5788
1120,0.5384
1121,0.5411
1122,0.5453
1123,0.5906
1124,0.5802
1125,0.5094
1126,0.578
1127,0.568
1128,0.537
1129,0.5868
1130,0.6065
1131,0.6258
1132,0.582
1133,0.6231
1134,0.5191
1135,0.5561
1136,0.5199
1137,0.5727
1138,0.6001
1139,0.5499
1140,0.5241
1141,0.5926
1142,0.5631
1143,0.5711
1144,0.5644
1145,0.5828
1146,0.5273
1147,0.524
1148,0.5577
1149,0.5887
1150,0.5606
1151,0.5591
1152,0.5729
1153,0.5479
1154,0.3469
1155,0.536
1156,0.5716
1157,0.5194
1158,0.5066
1159,0.5531
1160,0.5679
1161,0.5829
1162,0.5002
1163,0.5759
1164,0.5717
1165,0.5946
1166,0.5865
1167,0.6048
1168,0.527
1169,0.6334
1170,0.5847
1171,0.5692
1172,0.5852
1173,0.5058
1174,0.5517
1175,0.5503
1176,0.5667
1177,0.5645
1178,0.4101
1179,0.5299
1180,0.5859
1181,0.5485
1182,0.547
1183,0.5439
1184,0.5729
1185,0.5693
1186,0.5237
1187,0.5127
1188,0.5538
1189,0.5482
1190,0.4471
1191,0.5643
1192,0.6403
1193,0.5682
1194,0.5827
1195,0.5418
1196,0.5439
1197,0.573
1198,0.4888
1199,0.5106
1200,0.5791
1201,0.4917
1202,0.5571
1203,0.4998
1204,0.5519
1205,0.6101
1206,0.5179
1207,0.575
1208,0.4832
1209,0.5628
1210,0.6013
1211,0.4914
1212,0.5548
1213,0.5622
1214,0.4631
1215,0.4794
1216,0.5369
1217,0.5432
1218,0.5889
1219,0.5148
1220,0.5818
1221,0.5314
1222,0.4827
1223,0.5135
1224,0.5917
1225,0.5506
1226,0.5773
1227,0.5669
1228,0.5339
1229,0.5737
1230,0.6126
1231,0.5984
1232,0.5664
1233,0.5362
1234,0.5459
1235,0.5413
1236,0.5891
1237,0.6008
1238,0.5444
1239,0.533
1240,0.6073
1241,0.5259
1242,0.527
1243,0.5856
1244,0.5459
1245,0.5503
1246,0.5061
1247,0.5465
1248,0.5284
1249,0.5301
1250,0.5265
1251,0.5927
1252,0.5519
1253,0.4932
1254,0.5724
1255,0.6039
1256,0.5298
1257,0.5363
1258,0.6154
1259,0.6047
1260,0.5779
1261,0.5707
1262,0.6056
1263,0.4964
1264,0.5706
1265,0.4924
1266,0.4984
1267,0.6137
1268,0.6199
1269,0.591
1270,0.5363
1271,0.6072
1272,0.5976
1273,0.5798
1274,0.5068
1275,0.5548
1276,0.5727
1277,0.5776
1278,0.5618
1279,0.6151
1280,0.5369
1281,0.6282
1282,0.5783
1283,0.634
1284,0.5257
1285,0.5748
1286,0.584
1287,0.5394
1288,0.5967
1289,0.4712
1290,0.5986
1291,0.5015
1292,0.5772
1293,0.5118
1294,0.3734
1295,0.5686
1296,0.5553
1297,0.5664
1298,0.6023
1299,0.6003
1300,0.5632
1301,0.5236
1302,0.5151
1303,0.5685
1304,0.5764
1305,0.6018
1306,0.546
1307,0.5341
1308,0.4909
1309,0.4873
1310,0.5079
1311,0.5052
1312,0.532
1313,0.6133
1314,0.5001
1315,0.5618
1316,0.5358
1317,0.592
1318,0.5465
1319,0.5749
1320,0.6565
1321,0.5244
1322,0.4352
1323,0.5599
1324,0.5546
1325,0.6246
1326,0.4995
1327,0.6017
1328,0.4888
1329,0.5917
1330,0.4437
1331,0.5329
1332,0.5228
1333,0.5759
1334,0.5695
1335,0.5531
1336,0.4801
1337,0.54
1338,0.5562
1339,0.5121
1340,0.5764
1341,0.5246
1342,0.5502
1343,0.5705
1344,0.5907
1345,0.5777
1346,0.5315
1347,0.5229
1348,0.5782
1349,0.5911
1350,0.5611
1351,0.4289
1352,0.594
1353,0.6191
1354,0.5817
1355,0.5657
1356,0.5464
1357,0.5771
1358,0.5574
1359,0.5724
1360,0.5358
1361,0.5735
1362,0.5046
1363,0.5413
1364,0.5776
1365,0.5746
1366,0.5651
1367,0.5688
1368,0.4584
1369,0.5328
1370,0.5674
1371,0.5495
1372,0.5986
1373,0.5832
1374,0.5209
1375,0.5237
1376,0.5907
1377,0.57
1378,0.5175
1379,0.5926
1380,0.5831
1381,0.5089
1382,0.5164
1383,0.5714
1384,0.4817
1385,0.5564
1386,0.5294
1387,0.5628
1388,0.5801
1389,0.5353
1390,0.5462
1391,0.5624
1392,0.5176
1393,0.5222
1394,0.5231
1395,0.5661
1396,0.5446
1397,0.5293
1398,0.577
1399,0.5864
1400,0.5717
1401,0.5176
1402,0.5822
1403,0.5722
1404,0.5538
1405,0.5071
1406,0.574
1407,0.5334
1408,0.5936
1409,0.5353
1410,0.5122
1411,0.5903
1412,0.5642
1413,0.5976
1414,0.5654
1415,0.5547
1416,0.5349
1417,0.571
1418,0.5755
1419,0.6066
1420,0.6059
1421,0.5286
1422,0.6044
1423,0.6144
1424,0.5404
1425,0.5643
1426,0.5179
1427,0.5426
1428,0.5795
1429,0.4862
1430,0.5
1431,0.5351
1432,0.5816
1433,0.5914
1434,0.5969
1435,0.544
1436,0.477
1437,0.5696
1438,0.4585
1439,0.5499
1440,0.509
1441,0.5536
1442,0.5427
1443,0.552
1444,0.5525
1445,0.5535
1446,0.4663
1447,0.5523
1448,0.5602
1449,0.5746
1450,0.5501
1451,0.572
1452,0.544
1453,0.5587
1454,0.5512
1455,0.5455
1456,0.5894
1457,0.4743
1458,0.5505
1459,0.5617
1460,0.5877
1461,0.553
1462,0.6213
1463,0.5956
1464,0.5743
1465,0.5795
1466,0.58
1467,0.5751
1468,0.5655
1469,0.492
1470,0.5228
1471,0.5364
1472,0.566
1473,0.4814
1474,0.5658
1475,0.529
1476,0.5812
1477,0.559
1478,0.5728
1479,0.555
1480,0.5605
1481,0.6065
1482,0.5992
1483,0.5559
1484,0.5642
1485,0.5059
1486,0.5704
1487,0.6294
1488,0.5256
1489,0.6592
1490,0.5558
1491,0.5127
1492,0.6111
1493,0.5047
1494,0.5034
1495,0.4515
1496,0.4759
1497,0.6078
1498,0.5672
1499,0.5288
1500,0.5598
1501,0.6256
1502,0.5415
1503,0.6298
1504,0.5487
1505,0.5643
1506,0.5981
1507,0.5973
1508,0.52
1509,0.3488
1510,0.5935
1511,0.5719
1512,0.5788
1513,0.5515
1514,0.5389
1515,0.5559
1516,0.5146
1517,0.5182
1518,0.5436
1519,0.5822
1520,0.5887
1521,0.568
1522,0.5897
1523,0.6045
1524,0.5001
1525,0.526
1526,0.5717
1527,0.5859
1528,0.5509
1529,0.5515
1530,0.5602
1531,0.5485
1532,0.5507
1533,0.5252
1534,0.5004
1535,0.5594
1536,0.5365
1537,0.538
1538,0.5487
1539,0.5062
1540,0.5778
1541,0.5158
1542,0.5647
1543,0.6178
1544,0.508
1545,0.5666
1546,0.5268
1547,0.5972
1548,0.5765
1549,0.5955
1550,0.5648
1551,0.5488
1552,0.5979
1553,0.554
1554,0.5982
1555,0.4875
1556,0.5585
1557,0.5821
1558,0.5389
1559,0.4473
1560,0.5505
1561,0.4364
1562,0.4857
1563,0.4744
1564,0.5788
1565,0.5413
1566,0.5822
1567,0.5609
1568,0.5939
1569,0.5352
1570,0.5702
1571,0.5441
1572,0.5095
1573,0.5714
1574,0.5489
1575,0.5237
1576,0.5251
1577,0.6164
1578,0.5261
1579,0.5823
1580,0.5603
1581,0.5335
1582,0.5407
1583,0.5277
1584,0.5413
1585,0.5585
1586,0.5455
1587,0.5694
1588,0.497
1589,0.5449
1590,0.5938
1591,0.5904
1592,0.4833
1593,0.5808
1594,0.503
1595,0.5904
1596,0.5424
1597,0.5841
1598,0.5835
1599,0.5904
1600,0.576
1601,0.5518
1602,0.5455
1603,0.4952
1604,0.5899
1605,0.5595
1606,0.615
1607,0.3678
1608,0.5968
1609,0.5693
1610,0.5795
1611,0.5499
1612,0.5624
1613,0.57
1614,0.5978
1615,0.4846
1616,0.5035
1617,0.5967
1618,0.6066
1619,0.5356
1620,0.5035
1621,0.5188
1622,0.5271
1623,0.5834
1624,0.5894
1625,0.5595
1626,0.5917
1627,0.5607
1628,0.5482
1629,0.5787
1630,0.5338
1631,0.6066
1632,0.5916
1633,0.6012
1634,0.5576
1635,0.5566
1636,0.5589
1637,0.5478
1638,0.5119
1639,0.5786
1640,0.5292
1641,0.5793
1642,0.5093
1643,0.5627
1644,0.5228
1645,0.5287
1646,0.4967
1647,0.5897
1648,0.6221
1649,0.5711
1650,0.5496
1651,0.5116
1652,0.5454
1653,0.6268
1654,0.5697
1655,0.5965
1656,0.6197
1657,0.59
1658,0.59
1659,0.5578
1660,0.6409
1661,0.5715
1662,0.5529
1663,0.5669
1664,0.5092
1665,0.5053
1666,0.4972
1667,0.5845
1668,0.5531
1669,0.5505
1670,0.5264
1671,0.5852
1672,0.5201
1673,0.5581
1674,0.5428
1675,0.5178
1676,0.5677
1677,0.4891
1678,0.5574
1679,0.5515
1680,0.5167
1681,0.5819
1682,0.5475
1683,0.527
1684,0.5872
1685,0.5683
1686,0.3366
1687,0.4846
1688,0.6287
1689,0.5936
1690,0.605
1691,0.4592
1692,0.5277
1693,0.6076
1694,0.5931
1695,0.6045
1696,0.5675
1697,0.5286
1698,0.5837
1699,0.4985
1700,0.5925
1701,0.5648
1702,0.5676
1703,0.5834
1704,0.5337
1705,0.5309
1706,0.5261
1707,0.5902
1708,0.4881
1709,0.4544
1710,0.5941
1711,0.585
1712,0.5395
1713,0.5585
1714,0.5815
1715,0.5917
1716,0.6004
1717,0.5584
1718,0.5135
1719,0.5597
1720,0.498
1721,0.5907
1722,0.5249
1723,0.5099
1724,0.59
1725,0.4927
1726,0.6042
1727,0.5503
1728,0.5644
1729,0.5589
1730,0.5659
1731,0.561
1732,0.5365
1733,0.5401
1734,0.5465
1735,0.5585
1736,0.5985
1737,0.6073
1738,0.5649
1739,0.5709
1740,0.5524
1741,0.5284
1742,0.5826
1743,0.547
1744,0.4986
1745,0.5635
1746,0.5838
1747,0.5435
1748,0.5216
1749,0.5734
1750,0.5782
1751,0.5404
1752,0.4792
1753,0.5161
1754,0.581
1755,0.5761
1756,0.5921
1757,0.6197
1758,0.6002
1759,0.5723
1760,0.5533
1761,0.5363
1762,0.561
1763,0.5472
1764,0.5945
1765,0.5969
1766,0.596
1767,0.425
1768,0.4747
1769,0.5593
1770,0.6007
1771,0.4641
1772,0.5722
1773,0.5926
1774,0.5749
1775,0.613
1776,0.5563
1777,0.5964
1778,0.5927
1779,0.5512
1780,0.5427
1781,0.507
1782,0.5909
1783,0.3658
1784,0.5377
1785,0.5545
1786,0.5326
1787,0.544
1788,0.5496
1789,0.6142
1790,0.591
1791,0.5596
1792,0.5648
1793,0.5425
1794,0.5852
1795,0.5805
1796,0.485
1797,0.5246
1798,0.5662
1799,0.5521
1800,0.5849
1801,0.592
1802,0.5682
1803,0.6027
1804,0.5717
1805,0.6086
1806,0.6047
1807,0.5576
1808,0.5333
1809,0.5898
1810,0.6071
1811,0.5818
1812,0.6138
1813,0.557
1814,0.5466
1815,0.5994
1816,0.5668
1817,0.5385
1818,0.5507
1819,0.5464
1820,0.6426
1821,0.5761
1822,0.5845
1823,0.5645
1824,0.6037
1825,0.5764
1826,0.5919
1827,0.5631
1828,0.5332
1829,0.5685
1830,0.5489
1831,0.5366
1832,0.4312
1833,0.498
1834,0.5554
1835,0.5595
1836,0.5812
1837,0.5847
1838,0.5758
1839,0.5989
1840,0.5727
1841,0.5555
1842,0.5964
1843,0.6007
1844,0.6051
1845,0.547
1846,0.572
1847,0.5407
1848,0.5407
1849,0.5943
1850,0.569
1851,0.4992
1852,0.5932
1853,0.4776
1854,0.5509
1855,0.5401
1856,0.6058
1857,0.5812
1858,0.5876
1859,0.5499
1860,0.546
1861,0.5757
1862,0.5963
1863,0.5683
1864,0.6055
1865,0.5093
1866,0.5416
1867,0.5389
1868,0.5593
1869,0.6194
1870,0.5315
1871,0.5991
1872,0.638
1873,0.4826
1874,0.5562
1875,0.5933
1876,0.5503
1877,0.5405
1878,0.6039
1879,0.558
1880,0.604
1881,0.6163
1882,0.5589
1883,0.5688
1884,0.5338
1885,0.5674
1886,0.5693
1887,0.6096
1888,0.5871
1889,0.5766
1890,0.5572
1891,0.5642
1892,0.5692
1893,0.5526
1894,0.5968
1895,0.5659
1896,0.6207
1897,0.6177
