,atds
462,0.6595
463,0.6604
464,0.6384
465,0.619
466,0.6334
467,0.6489
468,0.6548
469,0.6726
470,0.6378
471,0.698
472,0.6507
473,0.637
474,0.6649
475,0.6825
476,0.6917
477,0.6577
478,0.6911
479,0.6691
480,0.6459
481,0.6584
482,0.6381
483,0.6743
484,0.6551
485,0.6325
486,0.6705
487,0.66
488,0.654
489,0.6551
490,0.6628
491,0.6496
492,0.6549
493,0.6931
494,0.6525
495,0.6811
496,0.6772
497,0.4784
498,0.6447
499,0.6605
500,0.6433
501,0.6426
502,0.7023
503,0.6813
504,0.6727
505,0.6922
506,0.6624
507,0.5874
508,0.6544
509,0.7223
510,0.6793
511,0.6759
512,0.6621
513,0.6992
514,0.6488
515,0.6576
516,0.6347
517,0.6657
518,0.6826
519,0.6433
520,0.6616
521,0.663
522,0.6687
523,0.6637
524,0.6827
525,0.7036
526,0.6623
527,0.6716
528,0.6613
529,0.654
530,0.6584
531,0.6515
532,0.6476
533,0.6967
534,0.6708
535,0.6581
536,0.668
537,0.6563
538,0.6568
539,0.636
540,0.685
541,0.6425
542,0.6709
543,0.6742
544,0.6856
545,0.681
546,0.6434
547,0.6788
548,0.6416
549,0.6433
550,0.6562
551,0.6266
552,0.6684
553,0.6672
554,0.6794
555,0.6792
556,0.6636
557,0.6385
558,0.6874
559,0.6446
560,0.6428
561,0.6509
562,0.7058
563,0.6587
564,0.6751
565,0.6638
566,0.6679
567,0.6999
568,0.6789
569,0.627
570,0.6358
571,0.6886
572,0.6675
573,0.6704
574,0.6422
575,0.6583
576,0.6727
577,0.6932
578,0.6584
579,0.681
580,0.6527
581,0.6737
582,0.6676
583,0.69
584,0.6556
585,0.6758
586,0.6526
587,0.6614
588,0.6931
589,0.6716
590,0.6755
591,0.6579
592,0.6643
593,0.647
594,0.671
595,0.6839
596,0.6659
597,0.6625
598,0.6597
599,0.5924
600,0.6281
601,0.6814
602,0.6984
603,0.6549
604,0.6522
605,0.6556
606,0.6692
607,0.6736
608,0.6384
609,0.6674
610,0.6886
611,0.6525
612,0.6118
613,0.6299
614,0.6941
615,0.6675
616,0.698
617,0.671
618,0.6482
619,0.675
620,0.6759
621,0.6937
622,0.6523
623,0.6323
624,0.6859
625,0.6494
626,0.6659
627,0.6463
628,0.658
629,0.6882
630,0.6817
631,0.6578
632,0.6606
633,0.6792
634,0.6105
635,0.6573
636,0.6464
637,0.671
638,0.6671
639,0.6502
640,0.6727
641,0.6817
642,0.6608
643,0.6719
644,0.6763
645,0.6758
646,0.6793
647,0.6653
648,0.6916
649,0.6597
650,0.6527
651,0.6748
652,0.6509
653,0.6601
654,0.6738
655,0.6887
656,0.6729
657,0.7008
658,0.6655
659,0.7023
660,0.6562
661,0.6872
662,0.6732
663,0.6848
664,0.6635
665,0.6434
666,0.6461
667,0.655
668,0.6493
669,0.6742
670,0.6556
671,0.7038
672,0.6591
673,0.6736
674,0.6525
675,0.6413
676,0.6449
677,0.6726
678,0.6879
679,0.6199
680,0.6557
681,0.7099
682,0.6606
683,0.677
684,0.6252
685,0.6893
686,0.6449
687,0.6706
688,0.6673
689,0.6866
690,0.6659
691,0.6796
692,0.6548
693,0.6673
694,0.6857
695,0.623
696,0.6395
697,0.6569
698,0.6356
699,0.6902
700,0.6667
701,0.6482
702,0.6668
703,0.6523
704,0.6288
705,0.6427
706,0.6698
707,0.6324
708,0.6256
709,0.6446
710,0.6713
711,0.6575
712,0.6586
713,0.6589
714,0.6318
715,0.6399
716,0.6487
717,0.6596
718,0.6621
719,0.6605
720,0.657
721,0.6425
722,0.6279
723,0.6677
724,0.6753
725,0.5904
726,0.6679
727,0.613
728,0.6515
729,0.645
730,0.6657
731,0.6665
732,0.7013
733,0.6575
734,0.6571
735,0.6661
736,0.6643
737,0.6297
738,0.6514
739,0.5929
740,0.6355
741,0.6694
742,0.6476
743,0.6467
744,0.6316
745,0.6649
746,0.6542
747,0.6547
748,0.6736
749,0.6102
750,0.687
751,0.7067
752,0.6796
753,0.668
754,0.6444
755,0.6688
756,0.6465
757,0.6389
758,0.7143
759,0.6406
760,0.6558
761,0.6633
762,0.6675
763,0.6577
764,0.6449
765,0.6193
766,0.6437
767,0.6302
768,0.6658
769,0.6835
770,0.6859
771,0.6329
772,0.6388
773,0.702
774,0.6642
775,0.6548
776,0.667
777,0.6553
778,0.6613
779,0.6482
780,0.6524
781,0.6443
782,0.6578
783,0.6845
784,0.6886
785,0.6718
786,0.6976
787,0.6445
788,0.6779
789,0.6078
790,0.6725
791,0.6844
792,0.6886
793,0.6536
794,0.6422
795,0.6521
796,0.6578
797,0.6518
798,0.5944
799,0.6641
800,0.6545
801,0.6682
802,0.6631
803,0.6764
804,0.6451
805,0.6507
806,0.6661
807,0.6004
808,0.6276
809,0.6809
810,0.6157
811,0.6812
812,0.6837
813,0.6904
814,0.6415
815,0.6454
816,0.6868
817,0.638
818,0.6906
819,0.6709
820,0.6183
821,0.6463
822,0.6428
823,0.664
824,0.6281
825,0.6484
826,0.6311
827,0.656
828,0.6021
829,0.6608
830,0.6772
831,0.695
832,0.6689
833,0.6769
834,0.6647
835,0.6785
836,0.6477
837,0.694
838,0.6501
839,0.6618
840,0.6499
841,0.6541
842,0.6488
843,0.6831
844,0.6651
845,0.6772
846,0.6925
847,0.6985
848,0.6947
849,0.6494
850,0.653
851,0.6848
852,0.6648
853,0.6641
854,0.5132
855,0.6765
856,0.6869
857,0.6963
858,0.6859
859,0.6907
860,0.6348
861,0.715
862,0.6611
863,0.6834
864,0.6635
865,0.6414
866,0.6668
867,0.6497
868,0.6832
869,0.5962
870,0.6791
871,0.6901
872,0.6392
873,0.6467
874,0.6674
875,0.6586
876,0.6847
877,0.6793
878,0.6731
879,0.6327
880,0.6397
881,0.5585
882,0.6696
883,0.6714
884,0.6891
885,0.6232
886,0.6495
887,0.6497
888,0.6502
889,0.6768
890,0.6545
891,0.6525
892,0.6884
893,0.6893
894,0.6442
895,0.6638
896,0.6462
897,0.677
898,0.6307
899,0.685
900,0.6748
901,0.6462
902,0.6884
903,0.6849
904,0.6373
905,0.6309
906,0.5774
907,0.619
908,0.5834
909,0.6394
910,0.6865
911,0.65
912,0.5333
913,0.6676
914,0.6462
915,0.6724
916,0.6498
917,0.659
918,0.6744
919,0.635
920,0.6767
921,0.6627
922,0.6529
923,0.6781
924,0.662
925,0.6347
926,0.6121
927,0.6634
928,0.6684
929,0.6728
930,0.6499
931,0.6448
932,0.6724
933,0.6692
934,0.6728
935,0.6785
936,0.6656
937,0.6577
938,0.6486
939,0.6317
940,0.71
941,0.6284
942,0.6827
943,0.6743
944,0.6599
945,0.6424
946,0.6758
947,0.6873
948,0.6899
949,0.6638
950,0.6361
951,0.6638
952,0.6779
953,0.6656
954,0.6848
955,0.6452
956,0.6507
957,0.632
958,0.6262
959,0.6312
960,0.6339
961,0.6444
962,0.6824
963,0.6606
964,0.6706
965,0.6802
966,0.657
967,0.6091
968,0.6591
969,0.6565
970,0.6527
971,0.654
972,0.6212
973,0.6675
974,0.6235
975,0.6749
976,0.6901
977,0.6325
978,0.6878
979,0.6923
980,0.6621
981,0.6232
982,0.6572
983,0.6685
984,0.6638
985,0.6436
986,0.6953
987,0.6934
988,0.6827
989,0.6634
990,0.6568
991,0.6668
992,0.6453
993,0.6834
994,0.6263
995,0.661
996,0.6575
997,0.6982
998,0.6638
999,0.6947
1000,0.6809
1001,0.6356
1002,0.6511
1003,0.6653
1004,0.6557
1005,0.6931
1006,0.6637
1007,0.6308
1008,0.6286
1009,0.6391
1010,0.6822
1011,0.6739
1012,0.6795
1013,0.6608
1014,0.6839
1015,0.6762
1016,0.6484
