,atds
961,0.5668
962,0.5648
963,0.5706
964,0.5837
965,0.6104
966,0.5679
967,0.5553
968,0.5349
969,0.6109
970,0.6123
971,0.5699
972,0.5574
973,0.5591
974,0.5586
975,0.5371
976,0.5675
977,0.5445
978,0.5905
979,0.5967
980,0.5792
981,0.4947
982,0.5358
983,0.5316
984,0.5609
985,0.5437
986,0.5651
987,0.5704
988,0.5627
989,0.5977
990,0.5966
991,0.59
992,0.6381
993,0.5739
994,0.6035
995,0.5297
996,0.5148
997,0.5965
998,0.5488
999,0.5934
1000,0.4994
1001,0.5544
1002,0.5673
1003,0.4821
1004,0.5606
1005,0.5434
1006,0.5919
1007,0.5283
1008,0.5137
1009,0.5316
1010,0.5859
1011,0.5881
1012,0.4928
1013,0.5501
1014,0.5853
1015,0.5695
1016,0.5695
1017,0.4338
1018,0.4704
1019,0.5609
1020,0.5966
1021,0.5773
1022,0.5814
1023,0.5016
1024,0.6181
1025,0.4577
1026,0.5592
1027,0.6084
1028,0.5598
1029,0.4743
1030,0.5812
1031,0.5561
1032,0.5564
1033,0.525
1034,0.66
1035,0.6301
1036,0.5684
1037,0.5343
1038,0.4928
1039,0.604
1040,0.5564
1041,0.5241
1042,0.5403
1043,0.5349
1044,0.5542
1045,0.5951
1046,0.603
1047,0.5991
1048,0.5909
1049,0.5758
1050,0.5784
1051,0.6073
1052,0.5301
1053,0.5514
1054,0.5682
1055,0.5826
1056,0.4528
1057,0.4125
1058,0.5458
1059,0.6413
1060,0.4525
1061,0.3338
1062,0.5804
1063,0.5872
1064,0.5924
1065,0.5035
1066,0.5817
1067,0.5542
1068,0.5862
1069,0.5537
1070,0.5299
1071,0.5803
1072,0.5423
1073,0.5629
1074,0.5167
1075,0.6128
1076,0.5523
1077,0.5133
1078,0.604
1079,0.5959
1080,0.6145
1081,0.5137
1082,0.5637
1083,0.5932
1084,0.5328
1085,0.5258
1086,0.4277
1087,0.5742
1088,0.497
1089,0.5401
1090,0.4676
1091,0.5149
1092,0.5796
1093,0.5385
1094,0.5773
1095,0.6255
1096,0.5293
1097,0.607
1098,0.5046
1099,0.4958
1100,0.5902
1101,0.4876
1102,0.562
1103,0.6105
1104,0.5433
1105,0.5051
1106,0.4968
1107,0.5034
1108,0.5444
1109,0.4597
1110,0.5912
1111,0.5123
1112,0.5292
1113,0.5187
1114,0.6067
1115,0.5809
1116,0.5442
1117,0.5965
1118,0.5256
1119,0.6019
1120,0.6164
1121,0.5784
1122,0.4283
1123,0.5989
1124,0.5473
1125,0.5395
1126,0.5668
1127,0.6319
1128,0.615
1129,0.5734
1130,0.5607
1131,0.4964
1132,0.5562
1133,0.5841
1134,0.5002
1135,0.5531
1136,0.5936
1137,0.5427
1138,0.5751
1139,0.5103
1140,0.5178
1141,0.5481
1142,0.5967
1143,0.499
1144,0.3897
1145,0.5096
1146,0.559
1147,0.5381
1148,0.5988
1149,0.5215
1150,0.5085
1151,0.564
1152,0.5556
1153,0.5768
1154,0.531
1155,0.5126
1156,0.573
1157,0.48
1158,0.5268
1159,0.5735
1160,0.5606
1161,0.5758
1162,0.5599
1163,0.483
1164,0.4955
1165,0.5527
1166,0.6241
1167,0.6139
1168,0.5264
1169,0.5736
1170,0.5764
1171,0.5648
1172,0.5683
1173,0.5542
1174,0.587
1175,0.5664
1176,0.4936
1177,0.5772
1178,0.5133
1179,0.5219
1180,0.5584
1181,0.5726
1182,0.6145
1183,0.5638
1184,0.5344
1185,0.5392
1186,0.6093
1187,0.609
1188,0.5602
1189,0.5526
1190,0.5253
1191,0.5497
1192,0.5157
1193,0.5828
1194,0.5903
1195,0.5166
1196,0.6177
1197,0.4763
1198,0.5539
1199,0.5613
1200,0.5497
1201,0.5533
1202,0.5186
1203,0.5645
1204,0.5576
1205,0.5171
1206,0.5567
1207,0.5271
1208,0.5843
1209,0.5071
1210,0.3254
1211,0.5179
1212,0.4922
1213,0.5721
1214,0.5675
1215,0.5403
1216,0.5812
1217,0.5513
1218,0.5618
1219,0.5299
1220,0.5366
1221,0.4972
1222,0.5681
1223,0.5955
1224,0.6015
1225,0.6158
1226,0.5566
1227,0.6321
1228,0.5622
1229,0.4767
1230,0.5305
1231,0.596
1232,0.5429
1233,0.5565
1234,0.5183
1235,0.5482
1236,0.585
1237,0.5404
1238,0.4834
1239,0.6154
1240,0.5649
1241,0.6041
1242,0.6176
1243,0.5867
1244,0.6221
1245,0.5436
1246,0.5516
1247,0.6034
1248,0.5918
1249,0.6495
1250,0.611
1251,0.5459
1252,0.5653
1253,0.5607
1254,0.5377
1255,0.551
1256,0.5094
1257,0.5707
1258,0.538
1259,0.5646
1260,0.5783
1261,0.5415
1262,0.5589
1263,0.4877
1264,0.5724
1265,0.5714
1266,0.5905
1267,0.547
1268,0.481
1269,0.5876
1270,0.5571
1271,0.5601
1272,0.5383
1273,0.5286
1274,0.5661
1275,0.56
1276,0.5229
1277,0.5958
1278,0.5059
1279,0.4906
1280,0.6104
1281,0.529
1282,0.5318
1283,0.5308
1284,0.5912
1285,0.5204
1286,0.5395
1287,0.5701
1288,0.6023
1289,0.4685
1290,0.5059
1291,0.5191
1292,0.5444
1293,0.5976
1294,0.3598
1295,0.5606
1296,0.5658
1297,0.5882
1298,0.5307
1299,0.5167
1300,0.5588
1301,0.5315
1302,0.6315
1303,0.5623
1304,0.5622
1305,0.5159
1306,0.5804
1307,0.5523
1308,0.6189
1309,0.5563
1310,0.5258
1311,0.545
1312,0.5447
1313,0.5724
1314,0.6155
1315,0.5462
1316,0.6129
1317,0.5904
