,SB
2424,5.342253189155599e-06
2425,0.00040443878970108926
2426,2.026525908149779e-05
2427,2.3871173198131146e-06
2428,0.00013552054588217288
2429,2.0079461648947472e-07
2430,5.7514389482093975e-05
2431,0.00023160620185080916
2432,2.7504718673299067e-05
2433,0.00038461017538793385
2434,2.085801042994717e-06
2435,7.372298771457508e-09
2436,3.909415013936268e-08
2437,1.6839724059636296e-09
2438,2.9944068558052095e-08
2439,3.380295083843521e-06
2440,0.004193604923784733
2441,4.9839865823742e-05
2442,0.0027276899199932814
2443,7.72146631788928e-06
2444,3.6600229691430286e-07
2445,2.401905696558515e-08
2446,5.6427194067509845e-05
2447,3.0895583869039456e-09
2448,5.555009192903526e-05
2449,9.240599865734112e-06
2450,1.0248970738757635e-06
2451,6.791158191354896e-10
2452,7.605030259583145e-05
2453,1.7335365555481985e-05
2454,6.479111647195168e-08
2455,2.6641790100256912e-05
2456,6.231537099665729e-06
2457,5.135018454893725e-06
2458,1.3245937680039788e-06
2459,0.00403892807662487
2460,0.00010626199946273118
2461,4.071835917329736e-07
2462,1.6069031971710501e-06
2463,9.407509423908778e-06
2464,1.5948732823289902e-07
2465,2.2473565763903025e-07
2466,0.0002786076220218092
2467,5.660724127665162e-06
2468,7.455951708834618e-05
2469,4.558896762318909e-05
2470,5.666103334078798e-06
2471,3.149261374346679e-06
2472,2.7186493056774452e-08
2473,5.011738267057808e-06
2474,4.074234766449081e-06
2475,6.039625759513001e-07
2476,3.3434664601372788e-06
2477,1.2173001495696667e-09
2478,7.656515776943706e-07
2479,0.0018136054277420044
2480,9.647761180531234e-05
2481,4.287439594463649e-07
2482,1.2554260138131212e-06
2483,1.8736134734353982e-05
2484,0.0009471114026382565
2485,0.00026796525344252586
2486,1.8071008526021615e-05
2487,5.134467073730775e-07
2488,2.432524581763573e-07
2489,2.3183235953183612e-07
2490,3.8174320593498123e-07
2491,9.038877578859683e-06
2492,3.2236872357316315e-05
2493,1.7561040976943332e-06
2494,0.00010101938096340746
2495,1.5596822322549997e-07
2496,7.588467951791245e-07
2497,2.663030863914173e-05
2498,1.5920681107672863e-05
2499,0.004030820447951555
2500,0.00012279463408049196
2501,8.572646947868634e-08
2502,1.6243738798493723e-08
2503,0.19834430515766144
2504,2.7383173801354133e-05
2505,8.559869968394196e-08
2506,1.52260090544587e-05
2507,0.0002622968459036201
2508,0.0029501349199563265
2509,2.9324910428840667e-06
2510,6.619173091582109e-12
2511,3.387839058177633e-07
2512,0.00020508217858150601
2513,1.9423826103093234e-08
2514,1.8125081169273471e-07
2515,2.3315782637922666e-09
2516,0.00012911410885863006
2517,1.1002522114722524e-05
2518,6.387388680195727e-07
2519,0.0010843122145161033
2520,7.248293513839599e-06
2521,0.004252456594258547
2522,2.4428732814385512e-08
2523,1.863284815328825e-08
2524,1.696981939858233e-06
2525,0.0009079765295609832
2526,2.0205879991408437e-05
2527,2.7745020503289197e-08
2528,2.2022412782263245e-09
2529,3.3127827919088304e-05
2530,3.262670134063228e-09
2531,5.768150401763705e-08
2532,1.5480177140148044e-08
2533,2.8352208119031275e-06
2534,0.06576839834451675
2535,0.05367746576666832
2536,3.816194293904118e-05
2537,0.00010304521856596693
2538,8.463436529382307e-08
2539,3.1678331424700445e-07
2540,6.788053724449128e-05
2541,1.4082318955388473e-07
2542,0.0008595766848884523
2543,3.081284376094118e-05
2544,4.430613103068026e-07
2545,6.218348858055833e-07
2546,1.7524727979889576e-07
2547,3.214599928469397e-07
2548,0.0025213335175067186
2549,4.3705091457013623e-07
2550,0.0006608369876630604
2551,2.50299819981592e-07
2552,5.255951691651717e-07
2553,3.9336140389423235e-07
2554,1.5768728189868852e-05
2555,0.00042295665480196476
2556,6.266298413493132e-08
2557,1.5006479543444584e-06
2558,1.7846538185040117e-06
2559,0.00012999330647289753
2560,0.0001014860681607388
2561,5.235388655933093e-08
2562,1.3053474503976759e-05
2563,2.1446103346534073e-05
2564,7.648538939974969e-07
2565,5.6968168792082e-05
2566,1.214468738908181e-05
2567,3.797242243308574e-06
2568,3.0831185426904995e-07
2569,2.3450331809726777e-06
2570,6.807797944929916e-06
2571,1.0496861477804487e-06
2572,2.9939046726212837e-06
2573,6.770313484594226e-05
2574,8.585893738199957e-06
2575,7.528078604934763e-09
2576,5.882542453150563e-09
2577,0.0010448807151988149
2578,7.751808652756154e-07
2579,1.7287437970026076e-07
2580,1.822123522288166e-05
2581,2.9804199584759772e-05
2582,0.0002599002327769995
2583,0.006039551459252834
2584,0.0021606136579066515
2585,2.662259745989104e-08
2586,6.444675818784162e-06
2587,1.0594742860803308e-09
2588,1.256025399243299e-07
2589,1.701704491097189e-06
2590,4.320901609844441e-07
2591,1.215455824876699e-07
2592,1.3947787920187693e-06
2593,0.0001788591471267864
2594,7.377056590485154e-06
2595,1.1974618701060535e-06
2596,4.82794804135267e-10
2597,9.26989059735206e-07
2598,1.2199175216665026e-05
2599,4.637377514882246e-06
2600,0.006944749038666487
2601,8.064396297413623e-07
2602,0.0021960968151688576
2603,4.394734105517273e-07
2604,1.4980619198468048e-05
2605,1.580954211988228e-08
2606,2.2769193037674995e-06
2607,5.089076466902043e-07
2608,1.344087309007591e-06
2609,2.4355262212338857e-05
2610,4.588705735386611e-07
2611,1.604593876436411e-06
2612,1.5918767530820332e-05
2613,0.00014050575555302203
2614,0.00017680757446214557
2615,0.0018650664715096354
2616,2.7554574444366153e-07
2617,1.8002915567194577e-06
2618,1.5469435084014549e-06
2619,0.0011964215664193034
2620,1.2738748864649097e-06
2621,6.233183569293033e-08
2622,1.1719938584064948e-06
2623,4.613697910826886e-06
2624,9.70084329310339e-06
2625,2.855067577911541e-05
2626,0.00019427145889494568
2627,8.661518950248137e-05
2628,1.9461765532469144e-06
2629,1.519983652542578e-05
2630,0.007396383676677942
2631,0.00018798340170178562
2632,1.2244391882632044e-06
2633,1.1413670790716424e-06
2634,1.1151145145049668e-06
2635,0.00015996572619769722
2636,0.0015988443046808243
2637,1.473404012131141e-07
2638,1.3179216828973495e-08
2639,4.1894891182892025e-06
2640,0.0005779882776550949
2641,1.7368287217323086e-06
2642,1.3778975699096918e-05
2643,1.699979475233704e-05
2644,2.739314766131429e-07
2645,0.00024580847821198404
2646,6.0150301578687504e-05
2647,1.571255410226513e-07
2648,8.142374952058162e-08
2649,1.054774884323706e-06
2650,0.002767969388514757
2651,2.609627017591265e-06
2652,0.000409723783377558
2653,1.6051147078144368e-09
2654,7.736351835774258e-05
2655,1.6719191080483142e-06
2656,1.607316903573519e-06
2657,9.74997237790376e-06
2658,0.00016930732817854732
2659,5.351541290110617e-07
2660,6.831950304331258e-05
2661,1.0678542139430647e-07
2662,3.3701121537887957e-07
2663,5.85138104725047e-06
2664,2.083762211668727e-07
2665,6.48677541903453e-07
2666,2.1916578134550946e-06
2667,5.689196768798865e-06
2668,1.9897075617336668e-05
2669,6.985602794884471e-06
2670,3.885873240960791e-07
2671,1.4130199815554079e-05
2672,1.9798477296717465e-05
2673,0.00016305573808494955
2674,1.0267475403225035e-07
2675,6.943897460587323e-06
2676,2.24984651140403e-05
2677,0.00033509585773572326
2678,3.5788343666354194e-05
2679,6.692055762869131e-07
2680,4.4576809159480035e-06
2681,1.347303987131454e-05
2682,2.281054185004905e-05
2683,1.1474302482383791e-05
2684,3.5586178448454575e-09
2685,4.891329808742739e-06
2686,9.99681333269109e-07
2687,0.005535701289772987
2688,2.2080869257479208e-06
2689,1.6088735037556035e-06
2690,6.476534863963934e-10
2691,3.631841707374406e-07
2692,0.001573057845234871
2693,9.526747817290016e-06
2694,6.075884795286868e-10
2695,1.540679659228772e-05
2696,0.00031913595739752054
2697,1.0190052307734732e-05
2698,0.00010284130985382944
2699,4.7828496718693714e-08
2700,3.19515402225079e-06
2701,5.156611223355867e-06
2702,2.0178217710054014e-06
2703,7.321501698243083e-07
2704,6.83045873302035e-05
2705,1.1521123610691575e-07
2706,1.591170040171619e-08
2707,3.569108031342694e-08
2708,6.426460458897054e-06
2709,0.002037010621279478
2710,0.009596909396350384
2711,0.000179749695234932
2712,9.493929269410728e-07
2713,0.0032383177895098925
2714,2.5124458957748175e-08
2715,7.82175391123019e-09
2716,0.00024020408454816788
2717,0.042922306805849075
2718,0.010356456972658634
2719,0.0037597757764160633
2720,3.5508667224348756e-06
2721,2.571765946868254e-07
2722,0.0003940461028832942
2723,0.0002098853001371026
2724,1.7085007186778967e-07
2725,1.9311021048906696e-07
2726,1.3480531890763814e-07
2727,1.841820267145522e-05
2728,4.328946488385554e-06
2729,2.8143549002379586e-07
2730,5.766489863390234e-08
2731,0.0003381144779268652
2732,1.6206711279664887e-06
2733,2.3529264581156895e-05
2734,1.5984311403371976e-06
2735,1.9526190442320512e-07
2736,4.6913967821637925e-08
2737,1.84286193416483e-07
2738,6.071087045711465e-05
2739,0.004253310151398182
2740,2.223295632575173e-05
2741,4.8303572697250274e-08
2742,6.308197697535434e-08
2743,8.551955232860564e-08
2744,3.6375142826727824e-06
2745,5.16981708642561e-06
2746,0.009101874195039272
2747,8.860233435825648e-09
2748,1.074759614638765e-09
2749,2.145183134416584e-05
2750,1.948471890500514e-06
2751,0.0068363044410943985
2752,1.7113154171966016e-05
2753,4.6070231292105746e-06
2754,9.60274974204367e-06
2755,1.737967977533117e-05
2756,4.147661820752546e-05
2757,3.6910141716361977e-06
2758,4.4883842065246427e-07
2759,3.415138053242117e-06
2760,1.02391425116366e-06
2761,6.053248853277182e-06
2762,2.3229073121910915e-05
2763,1.0989098342406578e-07
2764,1.1844289247164852e-06
2765,0.00010937955812551081
2766,4.788424803336966e-07
2767,0.0002873929333873093
2768,0.00011553885997273028
2769,2.4756275252002524e-06
2770,1.4123219216344296e-07
2771,2.4693271427622676e-08
2772,6.704330189677421e-06
2773,1.505215891484113e-06
2774,6.145413777858266e-08
2775,2.07602738555579e-06
2776,0.0008920210530050099
2777,1.6853213082868024e-06
2778,5.7950113841798156e-05
2779,4.641556188289542e-07
2780,4.351502866484225e-05
2781,0.0016787814674898982
2782,0.0064225089736282825
2783,7.443187399758244e-08
2784,3.6577446735464036e-05
2785,5.870650188199988e-09
2786,4.3709949437698015e-08
2787,2.5292638383689336e-07
2788,2.794434294628445e-06
2789,1.4364650269271806e-06
2790,1.6598867835782016e-09
2791,2.744603989413008e-06
2792,1.4807341131017893e-06
2793,2.240691173938103e-06
2794,1.0752508217137802e-07
2795,0.0015719407238066196
2796,3.2861560612218454e-05
2797,1.9879171304637566e-05
2798,7.48884558561258e-05
2799,4.056084801362658e-09
2800,0.0010339492000639439
2801,4.153336249146378e-06
2802,5.417330612544902e-05
2803,1.2746750144287944e-07
2804,4.669382633437635e-06
2805,3.0714952572452603e-06
2806,0.006306634750217199
2807,1.6078159603694075e-07
2808,9.962091098714154e-06
2809,0.000406130711780861
2810,4.219507035441161e-11
2811,6.44618785372586e-06
2812,0.00036801170790567994
2813,0.00017660636513028294
2814,1.9013299606740475e-05
2815,6.26028049737215e-05
2816,2.9581768103525974e-05
2817,7.31686013750732e-05
2818,8.212730904233467e-07
2819,1.6266940292553045e-05
2820,1.676580438925157e-07
2821,2.2635626706346557e-08
2822,8.39257765505863e-08
2823,1.5543322660960257e-05
2824,0.0022319206036627293
2825,9.81013090495253e-06
2826,1.3290026856793702e-07
2827,5.32628178007144e-07
2828,0.0007164679700508714
2829,2.199104164901655e-05
2830,0.0002891661715693772
2831,5.790715931652812e-06
2832,0.0004391653055790812
2833,1.8754495613393374e-05
2834,4.450137325306969e-08
2835,2.3572329155285843e-06
2836,1.1454540427280335e-08
2837,8.942346880758123e-07
2838,4.309417818149086e-06
2839,5.1768523690043367e-08
2840,1.6391261681292235e-08
2841,0.002076792996376753
2842,4.927347063699017e-08
2843,2.3478257844544714e-06
2844,4.142216766922502e-06
2845,8.196757335099392e-06
2846,7.526969966420438e-06
2847,8.472400736536656e-08
2848,4.184671276163954e-09
2849,0.006317867897450924
2850,4.978231572749792e-06
2851,4.0155726310331374e-05
2852,4.511207407631446e-08
2853,1.1649801763269352e-06
2854,2.3638411228432687e-09
2855,8.118543632917863e-07
2856,8.512149918260548e-08
2857,3.6349847505334765e-05
2858,4.243257833991265e-08
2859,3.603850018407684e-07
2860,4.68210710096173e-05
2861,1.155999143520603e-06
2862,2.541212597861886e-05
2863,1.3760716228716774e-06
2864,0.00151838141027838
2865,2.128222149622161e-06
2866,6.342900178424316e-07
2867,2.112021866196301e-05
2868,7.967293640831485e-06
2869,5.6222270359285176e-05
2870,2.8156651751487516e-05
2871,3.177085454808548e-05
2872,1.623928653771145e-07
2873,5.887546194571769e-06
2874,6.703476537950337e-05
2875,1.0058116117761529e-07
2876,1.782870094757527e-05
2877,1.3766051779384725e-05
2878,1.0708718946261797e-05
2879,0.006542766932398081
2880,7.590809673274634e-06
2881,8.00060479377862e-06
2882,5.10390827912488e-06
2883,8.401610784858349e-08
2884,3.627139122386325e-08
2885,1.848469821652543e-07
2886,4.610170378782641e-08
2887,3.542068225215189e-05
2888,2.4694440071471035e-05
2889,1.407156105415197e-06
2890,0.0005649757222272456
2891,1.4604511022753286e-07
2892,4.0754139263299294e-07
2893,9.088801743928343e-05
2894,5.587831765296869e-06
2895,3.907473455910804e-06
2896,3.0010011187187047e-07
2897,3.963832568842918e-06
2898,6.266355194384232e-05
2899,7.18438059266191e-06
2900,5.728988412556646e-07
2901,1.2366391501927865e-06
2902,2.62067678704625e-05
2903,1.255161464541743e-06
2904,2.3789392798789777e-05
2905,6.562827184097841e-05
2906,3.1233161280397326e-05
2907,5.947149475105107e-06
2908,1.7114239199145231e-06
2909,1.7708305676933378e-05
2910,4.0723760321270674e-05
2911,2.2890417339382907e-10
2912,0.0010335257975384593
2913,0.00020839540229644626
2914,1.4074311494027825e-08
2915,7.987850040080957e-06
2916,3.431590585023514e-07
2917,9.234042227035388e-05
2918,2.104480074649473e-07
2919,0.0044970824383199215
2920,0.006212798412889242
2921,6.089159843014613e-09
2922,7.258798723341897e-05
2923,0.00345957581885159
2924,3.1724605378258275e-06
2925,6.144826869558528e-08
2926,5.813931807097106e-07
2927,9.560360012983438e-06
2928,6.59131274005631e-06
2929,0.0014522409765049815
2930,0.005730483680963516
2931,2.1682001261069672e-07
2932,0.00022769694624003023
2933,0.0003894521505571902
2934,1.9560020518838428e-05
2935,1.3273042895889375e-05
2936,1.7070520925699384e-06
2937,0.00012595382577273995
2938,3.2697146252758102e-06
2939,1.8194563381257467e-05
2940,4.615363650373183e-05
2941,9.431179170960036e-10
2942,2.2299484044197015e-05
2943,1.8895010725827888e-05
2944,0.00026739700115285814
2945,0.0063575077801942825
2946,4.692244885973196e-07
2947,9.323788981419057e-05
2948,2.5346218990307534e-07
2949,6.17906892319553e-10
2950,2.7228477392782224e-06
2951,9.380284609505907e-06
2952,2.927500418081763e-06
2953,1.1601434380281717e-05
2954,6.905412242019793e-09
2955,5.175366368348477e-06
2956,1.2144199956765078e-07
2957,0.004325232934206724
2958,3.169226329191588e-05
2959,5.789951319457032e-05
2960,1.7282229237025604e-05
2961,0.03700736165046692
2962,2.773334131234151e-07
2963,4.217612854517938e-07
2964,3.137201787239974e-08
2965,6.663880753876583e-07
2966,6.533606938319281e-05
2967,0.0024489862844347954
2968,1.0213332757302851e-07
2969,3.790629587996364e-09
2970,7.00854798196815e-05
2971,1.1573343726922758e-05
2972,1.4362280253976678e-08
2973,0.0017385466489940882
2974,3.1926804240356432e-06
2975,2.2315993192023598e-05
2976,0.0001989006414078176
2977,9.015719115268439e-06
2978,1.1568510672077537e-05
2979,5.988625707686879e-05
2980,6.346975169435609e-06
2981,0.00027841347036883235
2982,7.099512731656432e-05
2983,8.259806727473062e-10
2984,1.7755043302258855e-07
2985,6.194563866301905e-06
2986,1.377016815240495e-06
2987,1.9831225017696852e-07
2988,5.088079433335224e-06
2989,1.261396027985029e-05
2990,0.001374348415993154
2991,0.0005609664949588478
2992,7.371680226242461e-07
2993,3.6971302961319452e-06
2994,1.1460205939783918e-07
2995,3.716819776400371e-07
2996,7.86659370533016e-07
2997,1.4083890720328895e-09
2998,7.967897204252949e-07
2999,1.9488965335767716e-05
3000,0.00039145044866017997
3001,3.352750184149045e-07
3002,2.593227179659152e-07
3003,0.02510271966457367
3004,2.129873832856788e-09
3005,5.32984449819196e-05
3006,9.363043318444397e-06
3007,7.179620098440864e-08
3008,7.237127874759608e-07
3009,1.584990241099149e-05
3010,7.408787496387959e-05
3011,8.819604772725143e-06
3012,2.7731757654692046e-05
3013,1.0951712283713277e-06
3014,3.091299049629015e-06
3015,3.0389267067221226e-06
3016,6.862432542220631e-07
3017,6.87913097863202e-06
3018,1.746202542562969e-06
3019,5.667962795996573e-06
3020,3.837004314277692e-08
3021,2.914503527406964e-09
3022,7.770649972371757e-06
3023,1.1669048944895621e-06
3024,9.875670002656989e-06
3025,1.6314658068949939e-06
3026,6.125472395979159e-08
3027,2.9398875994957052e-05
3028,7.774781707325928e-09
3029,1.1457595064712223e-05
3030,0.0018899579299613833
3031,0.00028795230900868773
3032,4.919109778711572e-05
3033,5.4521517967032196e-08
3034,7.495872011986648e-08
3035,4.311187353778223e-07
3036,8.763752703089267e-05
3037,4.6933775593061e-05
3038,1.0172069778491277e-05
3039,1.8419272862502112e-07
3040,1.4355345228977967e-05
3041,0.06618756800889969
3042,0.0002459707611706108
3043,2.4220025807153434e-06
3044,5.042447810410522e-05
3045,0.00044577050721272826
3046,8.862058962222363e-07
3047,8.613129466539249e-06
3048,5.554706490329409e-07
3049,2.014647179748863e-06
3050,3.6426437873160467e-05
3051,0.004198883660137653
3052,5.479894227278237e-08
3053,3.2992115848173853e-06
3054,0.003954849671572447
3055,0.00023946259170770645
3056,4.819146397494478e-07
3057,4.196717213744705e-07
3058,0.0028054986614733934
3059,0.000840735447127372
3060,4.552079815312027e-07
3061,2.464380770561547e-07
3062,1.8242117221234366e-05
3063,6.1319078668020666e-06
3064,7.225807621580316e-06
3065,2.110962668666616e-05
3066,9.196809003242379e-08
3067,2.5389172151335515e-06
3068,0.0007100636721588671
3069,4.466551501991489e-07
3070,0.0011424960102885962
3071,3.767363159568049e-05
3072,1.9408532807574375e-06
3073,0.000191647166502662
3074,8.314276783494279e-06
3075,2.404301824299182e-07
3076,0.00019984162645414472
3077,1.3131566944935003e-08
3078,2.343786763958633e-05
3079,5.1165628974558786e-05
3080,2.6372856609668816e-06
3081,0.010546487756073475
3082,2.533417031713725e-08
3083,0.0001900399220176041
3084,0.019307086244225502
3085,0.0002294062142027542
3086,0.0010968028800562024
3087,6.443161169045197e-07
3088,0.00013220333494246006
3089,3.3297249046881916e-07
3090,3.3535013699292904e-07
3091,0.0030199196189641953
3092,1.473791968464866e-07
3093,0.011615507304668427
3094,3.185225068591535e-05
3095,8.196507224056404e-06
3096,5.097285225019732e-07
3097,1.4703699662277359e-06
3098,0.0015146132791414857
3099,2.7464746381156147e-05
3100,0.003958408255130053
3101,4.352318228484364e-06
3102,1.0365619473873267e-08
3103,0.009684963151812553
3104,2.943765139207244e-05
3105,9.790825288291671e-07
3106,1.1582496739492854e-07
3107,1.564243348184391e-07
3108,0.0008025663555599749
3109,4.077282028447371e-06
3110,2.6711064492701553e-05
3111,2.2388852016774763e-07
3112,2.8868162189610302e-05
3113,0.0011977475369349122
3114,3.601922458074114e-07
3115,0.0009762095869518816
3116,1.774560587364249e-08
3117,5.895496542507317e-06
3118,1.6271329172923288e-07
3119,0.0001527494314359501
3120,0.00030030726338736713
3121,6.841338517915574e-07
3122,0.00014647116768173873
3123,0.0003959499590564519
3124,5.509073525900021e-05
3125,1.5681291642977158e-06
3126,1.3644667888002004e-05
3127,4.03496954959337e-07
3128,6.16557187527178e-08
3129,1.260696649296733e-06
3130,1.8026195220954833e-06
3131,4.274956211247627e-08
3132,0.000419803021941334
3133,1.158859049610328e-06
3134,4.529756188276224e-05
3135,5.9420758589112666e-06
3136,6.219063664048008e-08
3137,3.0780227007198846e-06
3138,9.226092778646944e-09
3139,7.497159913327778e-06
3140,1.5606301531079225e-05
3141,0.0001485628163209185
3142,6.566106325323062e-09
3143,1.3424192424338344e-08
3144,3.0279881713113355e-08
3145,9.398219845024869e-06
3146,5.28276723343879e-05
3147,1.0615178780426504e-06
3148,2.541458343330305e-06
3149,0.00013313148519955575
3150,0.029443442821502686
3151,5.007701474823989e-06
3152,4.104644801827817e-07
3153,2.2723001166014e-05
3154,0.00562928756698966
3155,2.2793024356815295e-08
3156,2.5284483395893176e-09
3157,0.0005296288873068988
3158,3.2128730254044058e-06
3159,9.59624521783553e-05
3160,7.7504600994871e-06
3161,4.383332634461112e-05
3162,0.00015123571211006492
3163,1.745792928886658e-06
3164,0.0002425194688839838
3165,0.008991871029138565
3166,4.732734851131681e-06
3167,1.0898123946390115e-05
3168,4.674091997003416e-06
3169,1.6775737776697497e-07
3170,1.7254645001685276e-07
3171,3.845247192657553e-06
3172,0.00020755564037244767
3173,1.9737235561478883e-06
3174,7.490470125048887e-06
3175,9.785626753000543e-05
3176,8.862295430844824e-07
3177,2.387627162647732e-08
3178,1.552541107230354e-05
3179,2.4325501613020606e-07
3180,6.9474501707134095e-09
3181,1.2228684909132426e-06
3182,0.0001677444961387664
3183,4.246302069077501e-06
3184,9.573338320478797e-05
3185,0.00908693391829729
3186,0.00041197353857569396
3187,1.011744075185561e-06
3188,6.681849384904126e-08
3189,5.305418198986445e-06
3190,2.3017659259494394e-05
3191,5.7332359574502334e-05
3192,2.6868775648836163e-07
3193,5.596469054580666e-05
3194,0.004050727933645248
3195,1.2863293541443e-08
3196,7.017068242021196e-07
3197,4.277595053281402e-06
3198,0.006762870587408543
3199,3.952536644646898e-05
3200,8.654822158860043e-05
3201,4.186481419310439e-06
3202,1.7115461332650739e-06
3203,4.4813205022364855e-06
3204,2.9327213724172907e-07
3205,3.3021024137269706e-07
3206,3.0183546186890453e-05
3207,0.0054788002744317055
3208,5.414045517682098e-05
3209,0.0007937909686006606
3210,0.00028328262851573527
3211,1.0579401532595512e-06
3212,4.138595599556538e-08
3213,0.0001315780682489276
3214,1.279526173902923e-07
3215,2.750281737462501e-06
3216,0.014524459838867188
3217,0.00023527683515567333
3218,2.8980666684219614e-06
3219,3.010411819559522e-05
3220,4.715769534868741e-07
3221,0.0018143466440960765
3222,6.87242618369055e-07
3223,5.365791722056201e-08
3224,1.5056113625178114e-05
3225,0.0005606701597571373
3226,3.543531056493521e-05
3227,4.802077910426306e-06
3228,1.3042531463725027e-06
3229,1.0461619240231812e-05
3230,7.825966008567775e-08
3231,1.2434278687578626e-05
3232,4.436537346919067e-05
3233,0.000710361055098474
3234,0.0001276881666854024
3235,5.168813572709041e-07
3236,3.737868837561109e-06
3237,2.219569250883069e-05
3238,0.004932070150971413
3239,0.002063117688521743
3240,1.1739700312318746e-05
3241,1.5843645087443292e-05
3242,4.4463700277219687e-08
3243,9.334834430774208e-06
3244,6.544664211105555e-05
3245,6.181111871228495e-07
3246,3.6996555081714178e-06
3247,3.0564016924472526e-05
3248,0.0007497657206840813
3249,0.0025549400597810745
3250,6.567140076185751e-07
3251,2.3702035889527906e-08
3252,6.015837133999113e-11
3253,2.0841974901486537e-07
3254,4.090910010745574e-08
3255,6.179414776852354e-05
3256,0.0014530069893226027
3257,0.00020580162527039647
3258,5.404681928666832e-07
3259,1.757861809892347e-06
3260,0.0639541894197464
3261,9.138319910562132e-06
3262,2.183210057182805e-07
3263,1.5376718920379062e-07
3264,0.001041896059177816
3265,0.0001681980211287737
3266,9.811842716089814e-08
3267,2.7119272090203594e-06
3268,8.225088095059618e-06
3269,4.316247554925212e-07
3270,3.6450481275096536e-05
3271,9.454102496420091e-07
3272,8.363589643067826e-08
3273,8.412879424213315e-07
3274,8.322995199705474e-06
3275,0.0004976333002559841
3276,0.0001606033038115129
3277,1.3514722013496794e-05
3278,0.0013268196489661932
3279,0.007189315743744373
3280,0.00036579015431925654
3281,4.0786236610301785e-08
3282,8.218346836397217e-11
3283,0.0002849634038284421
3284,3.488067648049764e-07
3285,3.6369922895573836e-07
3286,0.0009148186654783785
3287,3.8837648652645385e-09
3288,1.3963166566099972e-05
3289,1.950494606717257e-06
3290,2.2347371668729465e-06
3291,1.7147352764368406e-06
3292,1.7922753613675013e-05
3293,1.1330168803169727e-07
3294,7.85560769145377e-06
3295,6.087340352678439e-06
3296,0.004436785355210304
3297,0.00010686290625017136
3298,1.7536482118885033e-05
3299,4.669823738367995e-06
3300,2.0447675979085034e-06
3301,0.0035006667021661997
3302,7.23510020179674e-05
3303,0.00030779934604652226
3304,1.6262448525594664e-06
3305,6.0560058045666665e-05
3306,1.68143387213604e-07
3307,1.1046933650504798e-05
3308,3.926591551906e-10
3309,6.217006102815503e-06
3310,1.8520669300414738e-06
3311,1.9462452200968983e-06
3312,6.633686098211911e-07
3313,1.1085050743986358e-07
3314,1.3998457859543123e-07
3315,2.406346510941404e-10
3316,2.1338120859581977e-05
3317,8.403811079915613e-05
3318,3.004905920533929e-06
3319,6.477786200775881e-07
3320,1.361799650823059e-08
3321,2.857929075616994e-06
3322,8.480419921852445e-08
3323,1.2462752465580706e-06
3324,3.128112439299002e-05
3325,7.541303403968413e-08
3326,2.2846900549211568e-07
3327,8.588976356804778e-07
3328,5.1699748837563675e-06
3329,2.2848762455396354e-06
3330,2.9492979592760094e-05
3331,2.7945929105044343e-05
3332,1.61614971148083e-05
3333,0.0008388161659240723
3334,7.394261047011241e-05
3335,5.4859075504509747e-08
3336,1.4705045714435983e-06
3337,2.343490124179226e-10
3338,7.526366516685812e-06
3339,0.00011310128320474178
3340,3.257158095948398e-05
3341,0.00047368532977998257
3342,1.3026992746745236e-06
3343,4.130219531361945e-05
3344,6.338664348959355e-08
3345,3.2639788969390793e-06
3346,5.730849352403311e-06
3347,1.5102843420322642e-08
3348,4.575477987600607e-07
3349,1.3604854132154287e-07
3350,3.609169198171003e-06
3351,0.0013486358802765608
3352,6.8325816116043825e-09
3353,0.00013518995547201484
3354,4.283179350750288e-06
3355,7.742130492260912e-07
3356,5.9298589150103e-08
3357,1.21159615673605e-07
3358,0.0040486096404492855
3359,0.000225911833695136
3360,0.12071749567985535
3361,0.00020245432096999139
3362,0.01460264716297388
3363,3.221012320864247e-06
3364,4.0693144853776175e-08
3365,4.071321654919302e-06
3366,1.0712426956160925e-05
3367,0.0007329602958634496
3368,3.474240202194778e-07
3369,3.7215886550256982e-06
3370,1.7152612485915597e-07
3371,3.9176561585918535e-06
3372,6.143726295704255e-06
3373,1.5634761894034455e-06
3374,4.1061384763452224e-06
3375,0.00493867602199316
3376,3.77314499928616e-05
3377,0.0008993645315058529
3378,0.00019801074813585728
3379,9.773631290954654e-07
3380,0.008095227181911469
3381,6.838096737737942e-07
3382,6.105153715907363e-08
3383,1.2505284985309117e-07
3384,6.924303306732327e-06
3385,8.595068720751442e-06
3386,1.4142008694761898e-05
3387,5.355513508220611e-07
3388,0.0006666872650384903
3389,4.7385456127813086e-05
3390,0.0003132586134597659
3391,0.00011940237891394645
3392,2.450145984767005e-06
3393,1.6013552794902353e-07
3394,8.589373834411163e-08
3395,5.465195158649294e-07
3396,1.121408240578603e-05
3397,4.32797460234724e-05
3398,0.00020780478371307254
3399,7.713476952631027e-05
3400,6.807164165678614e-09
3401,9.238512575393543e-06
3402,1.784247979230713e-05
3403,0.00030855732620693743
3404,6.392928480636328e-05
3405,7.156091186288904e-08
3406,8.124251849039865e-07
3407,0.005898899864405394
3408,1.2340291505097412e-05
3409,1.1448758414189797e-05
3410,0.006307443603873253
3411,8.149682253133506e-05
3412,2.952941031253431e-06
3413,6.492131888080621e-06
3414,0.0008155692485161126
3415,1.951504236785695e-05
3416,7.450677367160097e-05
3417,5.928403083999001e-07
3418,3.318254584883107e-06
3419,1.3954054338682909e-06
3420,1.8041371731669642e-05
