,atds
626,0.5633
627,0.6057
628,0.5823
629,0.5843
630,0.5384
631,0.4956
632,0.536
633,0.5672
634,0.5531
635,0.5852
636,0.5776
637,0.5891
638,0.5055
639,0.594
640,0.5551
641,0.5462
642,0.5178
643,0.5442
644,0.5502
645,0.5384
646,0.5368
647,0.5685
648,0.5397
649,0.5039
650,0.5471
651,0.4809
652,0.5377
653,0.5364
654,0.6065
655,0.5431
656,0.5445
657,0.5901
658,0.5912
659,0.5874
660,0.5767
661,0.5112
662,0.5726
663,0.5142
664,0.5768
665,0.5153
666,0.5753
667,0.5666
668,0.5185
669,0.6145
670,0.5582
671,0.5905
672,0.5634
673,0.5542
674,0.5657
675,0.5617
676,0.5416
677,0.4306
678,0.489
679,0.5904
680,0.5363
681,0.5878
682,0.5861
683,0.5478
684,0.5579
685,0.5663
686,0.5471
687,0.4006
688,0.4563
689,0.511
690,0.5316
691,0.5503
692,0.5589
693,0.5385
694,0.5184
695,0.5055
696,0.4626
697,0.5558
698,0.5649
699,0.5341
700,0.5956
701,0.5412
702,0.5613
703,0.5294
704,0.5557
705,0.5563
706,0.5615
707,0.488
708,0.5528
709,0.6209
710,0.5483
711,0.5011
712,0.5207
713,0.5972
714,0.5905
715,0.5233
716,0.5761
717,0.5377
718,0.5158
719,0.5833
720,0.5619
721,0.5425
722,0.5795
723,0.5687
724,0.5096
725,0.583
726,0.5174
727,0.5838
728,0.5872
729,0.5425
730,0.5948
731,0.5857
732,0.5606
733,0.5009
734,0.5411
735,0.4845
736,0.5213
737,0.587
738,0.5891
739,0.5544
740,0.5163
741,0.5559
742,0.5441
743,0.4763
744,0.5647
745,0.5834
746,0.5377
747,0.5919
748,0.5451
749,0.4817
750,0.5253
751,0.5648
752,0.5784
753,0.5319
754,0.6219
755,0.5396
756,0.5303
757,0.5784
758,0.5583
759,0.5819
760,0.5893
761,0.5276
762,0.5573
763,0.5125
764,0.5043
765,0.6233
766,0.5293
767,0.5566
768,0.5585
769,0.5718
770,0.5936
771,0.5594
772,0.5463
773,0.6043
774,0.4978
775,0.5483
776,0.5581
777,0.5649
778,0.6076
779,0.5789
780,0.5297
781,0.5578
782,0.497
783,0.5207
784,0.5595
785,0.5552
786,0.5407
787,0.5334
788,0.5877
789,0.5482
790,0.6521
791,0.5522
792,0.6073
793,0.5809
794,0.594
795,0.5421
796,0.5533
797,0.5408
798,0.5707
799,0.5817
800,0.5629
801,0.5309
802,0.5233
803,0.5076
804,0.5677
805,0.5614
806,0.5639
807,0.5838
808,0.5603
809,0.5412
810,0.5238
811,0.525
812,0.6028
813,0.5672
814,0.5716
815,0.5519
816,0.5571
817,0.5386
818,0.5927
819,0.4896
820,0.6034
821,0.4961
822,0.5404
823,0.6097
824,0.5358
825,0.5744
826,0.5554
827,0.5586
828,0.5402
829,0.5444
830,0.4303
831,0.5119
832,0.5963
833,0.5931
834,0.557
835,0.5772
836,0.5531
837,0.5871
838,0.564
839,0.503
840,0.5821
841,0.5943
842,0.5375
843,0.5405
844,0.5109
845,0.5405
846,0.4637
847,0.5754
848,0.5565
849,0.4351
850,0.5906
851,0.5686
852,0.5838
853,0.5926
854,0.6072
855,0.565
856,0.5582
857,0.6207
858,0.5314
859,0.5071
860,0.5224
861,0.4858
862,0.6289
863,0.5423
864,0.5891
865,0.5817
866,0.5812
867,0.5946
868,0.5815
869,0.611
870,0.5787
871,0.5498
872,0.5878
873,0.53
874,0.5301
875,0.5433
876,0.5357
877,0.493
878,0.4612
879,0.5303
880,0.528
881,0.5764
882,0.5095
883,0.5174
884,0.5149
885,0.5755
886,0.5436
887,0.5103
888,0.5512
889,0.4646
890,0.5944
891,0.5906
892,0.5699
893,0.4966
894,0.5591
895,0.6014
896,0.5321
897,0.5426
898,0.5205
899,0.5794
900,0.5072
901,0.5269
902,0.5479
903,0.5603
904,0.5493
905,0.5267
906,0.5747
907,0.5465
908,0.5824
909,0.5436
910,0.5506
911,0.5367
912,0.5779
913,0.6047
914,0.5946
915,0.5327
916,0.587
917,0.5878
918,0.5307
919,0.5241
920,0.6046
921,0.6119
922,0.5564
923,0.5913
924,0.599
925,0.5896
926,0.5809
927,0.3851
928,0.4957
929,0.4975
930,0.5694
931,0.5497
932,0.5423
933,0.5791
934,0.5337
935,0.5118
936,0.6034
937,0.5687
938,0.576
939,0.5408
940,0.5372
941,0.5638
942,0.5425
943,0.5758
944,0.5725
945,0.5274
946,0.564
947,0.5845
948,0.5412
949,0.5634
950,0.4891
951,0.5996
952,0.5079
953,0.5781
954,0.5529
955,0.5754
956,0.581
957,0.5453
958,0.5624
959,0.5564
960,0.5918
961,0.5675
962,0.5462
963,0.5665
964,0.5394
965,0.5428
966,0.6287
967,0.614
968,0.6171
969,0.532
970,0.5417
971,0.5864
972,0.5207
973,0.4961
974,0.5128
975,0.5899
976,0.5407
977,0.5439
978,0.5436
979,0.5377
980,0.5605
981,0.5371
982,0.5977
983,0.5554
984,0.5097
985,0.5676
986,0.5628
987,0.5906
988,0.5176
989,0.5144
990,0.5082
991,0.5859
992,0.5365
993,0.5128
994,0.438
995,0.5364
996,0.5632
997,0.549
998,0.581
999,0.5844
1000,0.6051
1001,0.5537
1002,0.5521
1003,0.5924
1004,0.6039
1005,0.5963
1006,0.5546
1007,0.4953
1008,0.5189
1009,0.5873
1010,0.5544
1011,0.527
1012,0.5317
1013,0.5199
1014,0.5536
1015,0.3805
1016,0.5233
1017,0.5901
1018,0.5256
1019,0.5187
1020,0.5623
1021,0.5986
1022,0.474
1023,0.5518
1024,0.5994
1025,0.4795
1026,0.5385
1027,0.5131
1028,0.5855
1029,0.5619
1030,0.6093
1031,0.4739
1032,0.5583
1033,0.5485
1034,0.461
1035,0.5371
1036,0.5882
1037,0.5345
1038,0.5674
1039,0.5635
1040,0.5576
1041,0.6073
1042,0.5749
1043,0.6008
1044,0.6166
1045,0.5472
1046,0.5069
1047,0.5914
1048,0.5752
1049,0.4189
1050,0.5584
1051,0.5989
1052,0.4559
1053,0.4715
1054,0.576
1055,0.5518
1056,0.5426
1057,0.5601
1058,0.5338
1059,0.5936
1060,0.551
1061,0.5431
1062,0.5533
1063,0.5672
1064,0.5678
1065,0.5837
1066,0.5518
1067,0.4458
1068,0.5048
1069,0.5777
1070,0.5174
1071,0.4902
1072,0.5565
1073,0.5948
1074,0.6111
1075,0.5618
1076,0.5317
1077,0.4802
1078,0.5553
1079,0.5125
1080,0.5288
1081,0.6117
1082,0.5427
1083,0.5367
1084,0.5509
1085,0.5313
1086,0.5748
1087,0.529
1088,0.5857
1089,0.5801
1090,0.5451
1091,0.5262
1092,0.6027
1093,0.5365
1094,0.4704
1095,0.514
1096,0.5129
1097,0.5691
1098,0.5749
1099,0.5993
1100,0.4646
1101,0.5579
1102,0.5125
1103,0.5411
1104,0.4075
1105,0.5647
1106,0.5627
1107,0.5465
1108,0.5918
1109,0.5583
1110,0.4867
1111,0.5219
1112,0.5423
1113,0.5166
1114,0.524
1115,0.4674
1116,0.6051
1117,0.5502
1118,0.5726
1119,0.5827
1120,0.5338
1121,0.511
1122,0.5721
1123,0.5062
1124,0.5602
1125,0.5554
1126,0.4257
1127,0.4801
1128,0.5427
1129,0.5379
1130,0.6252
1131,0.5744
1132,0.551
1133,0.5599
1134,0.5234
1135,0.5569
1136,0.6161
1137,0.5704
1138,0.4849
1139,0.5183
1140,0.5577
1141,0.5509
1142,0.491
1143,0.6186
1144,0.5726
1145,0.5597
1146,0.5185
1147,0.5615
1148,0.564
1149,0.5472
1150,0.5611
1151,0.5831
1152,0.5222
1153,0.5374
1154,0.5676
1155,0.5287
1156,0.5728
1157,0.5265
1158,0.5609
1159,0.6086
1160,0.5375
1161,0.5852
1162,0.5474
1163,0.5816
1164,0.5164
1165,0.5837
1166,0.5247
1167,0.555
1168,0.6074
1169,0.5646
1170,0.492
1171,0.5227
1172,0.6173
1173,0.5464
1174,0.6473
1175,0.4813
1176,0.4258
1177,0.518
1178,0.4825
1179,0.5867
1180,0.486
1181,0.5143
1182,0.5191
1183,0.6079
1184,0.5352
1185,0.534
1186,0.5741
1187,0.4991
1188,0.5064
1189,0.5226
1190,0.5151
1191,0.5774
1192,0.5611
1193,0.5423
1194,0.5733
1195,0.5584
1196,0.5618
1197,0.579
1198,0.5797
1199,0.5617
1200,0.5284
1201,0.5838
1202,0.5139
1203,0.5832
1204,0.5651
1205,0.5605
1206,0.5801
1207,0.5637
1208,0.5129
1209,0.5824
1210,0.5458
1211,0.5418
1212,0.5541
1213,0.585
1214,0.5353
1215,0.5412
1216,0.6266
1217,0.5697
1218,0.573
1219,0.5351
1220,0.5834
1221,0.4778
1222,0.6226
