,atds
194,0.674
195,0.6591
196,0.6467
197,0.6642
198,0.6978
199,0.6692
200,0.716
201,0.6915
202,0.6465
203,0.7029
204,0.6708
205,0.6576
206,0.6563
207,0.6547
208,0.6342
209,0.6848
210,0.6586
211,0.6598
212,0.7007
213,0.6607
214,0.6888
215,0.6719
216,0.6679
217,0.6729
218,0.6704
219,0.6909
220,0.6906
221,0.6516
222,0.7111
223,0.6494
224,0.6397
225,0.6508
226,0.645
227,0.6417
228,0.6459
229,0.6522
230,0.6564
231,0.6094
232,0.6632
233,0.6342
234,0.651
235,0.6687
236,0.6814
237,0.6432
238,0.6231
239,0.6949
240,0.6596
241,0.6658
242,0.688
243,0.6636
244,0.6563
245,0.6409
246,0.6681
247,0.6293
248,0.662
249,0.6682
250,0.6765
251,0.5897
252,0.6531
253,0.7028
254,0.6613
255,0.6585
256,0.6524
257,0.6422
258,0.6135
259,0.6864
260,0.688
261,0.6625
262,0.6626
263,0.6297
264,0.6446
265,0.6845
266,0.6505
267,0.6802
268,0.6652
269,0.6655
270,0.6679
271,0.6723
272,0.6666
273,0.6591
274,0.6249
275,0.6537
276,0.6315
277,0.6613
278,0.6605
279,0.6708
280,0.6643
281,0.6623
282,0.6778
283,0.6547
284,0.6954
285,0.6568
286,0.6732
287,0.6535
288,0.6774
289,0.6893
290,0.6226
291,0.6571
292,0.6421
293,0.685
294,0.5517
295,0.623
296,0.6848
297,0.6824
298,0.6745
299,0.6707
300,0.6505
301,0.6737
302,0.6462
303,0.6555
304,0.6534
305,0.6787
306,0.6636
307,0.6996
308,0.6217
309,0.6719
310,0.6354
311,0.6462
312,0.6168
313,0.6899
314,0.6492
315,0.6605
316,0.7045
317,0.6737
318,0.6571
319,0.6602
320,0.6421
321,0.6797
322,0.6522
323,0.6835
324,0.666
325,0.6452
326,0.6848
327,0.6908
328,0.6735
329,0.7124
330,0.6657
331,0.6699
332,0.678
333,0.6977
334,0.6564
335,0.6498
336,0.6788
337,0.6662
338,0.6813
339,0.6755
340,0.6644
341,0.6837
342,0.6771
343,0.6703
344,0.6896
345,0.669
346,0.6407
347,0.6736
348,0.6834
349,0.6535
350,0.6495
351,0.6852
352,0.6555
353,0.6307
354,0.6802
355,0.5597
356,0.6363
357,0.7009
358,0.6469
359,0.6636
360,0.6533
361,0.6929
362,0.6562
363,0.5953
364,0.6435
365,0.7017
366,0.667
367,0.6965
368,0.6316
369,0.57
370,0.6864
371,0.6558
372,0.67
373,0.6527
374,0.6643
375,0.6427
376,0.6261
377,0.6799
378,0.6931
379,0.6753
380,0.6551
381,0.6443
382,0.661
383,0.664
384,0.65
385,0.6727
386,0.6552
387,0.6773
388,0.6537
389,0.6735
390,0.68
391,0.5332
392,0.6812
393,0.6384
394,0.6713
395,0.6741
396,0.5632
397,0.674
398,0.7
399,0.6528
400,0.5334
401,0.6257
402,0.6654
403,0.663
404,0.6274
405,0.6622
406,0.6592
407,0.6627
408,0.6763
409,0.6566
410,0.6866
411,0.6697
412,0.656
413,0.6639
414,0.6871
415,0.6536
416,0.6708
417,0.6716
418,0.6525
419,0.6758
420,0.6533
421,0.6679
422,0.6517
423,0.6652
424,0.6615
425,0.6597
426,0.6904
427,0.669
428,0.6723
429,0.6717
430,0.667
431,0.6783
432,0.6705
433,0.6351
434,0.676
435,0.6328
436,0.6286
437,0.6515
438,0.6971
439,0.6539
440,0.6147
441,0.6557
442,0.6848
443,0.6519
444,0.669
445,0.6589
446,0.6478
447,0.651
448,0.6654
449,0.6156
450,0.6632
451,0.6896
452,0.7118
453,0.6648
454,0.6645
455,0.6431
456,0.6532
457,0.6698
458,0.6433
459,0.6476
460,0.6362
461,0.6547
462,0.6471
463,0.6539
464,0.6422
465,0.6786
466,0.6702
467,0.6463
468,0.6928
469,0.6493
470,0.6694
471,0.6539
472,0.6773
473,0.7064
474,0.6735
475,0.6667
476,0.6627
477,0.6482
478,0.6775
479,0.671
480,0.6703
481,0.6417
482,0.6554
483,0.6709
484,0.6267
485,0.6535
486,0.66
487,0.6361
488,0.6792
489,0.6754
490,0.6657
491,0.65
492,0.6958
493,0.626
494,0.668
495,0.6644
496,0.6553
497,0.6507
498,0.6192
499,0.6436
500,0.6575
501,0.6421
502,0.662
503,0.6788
504,0.6543
505,0.6909
506,0.654
507,0.6604
508,0.6565
509,0.6614
510,0.6943
511,0.6446
512,0.6605
513,0.666
514,0.6391
515,0.6635
516,0.6782
517,0.6402
518,0.6547
519,0.6763
520,0.6788
521,0.6769
522,0.6832
523,0.7082
524,0.6633
525,0.6687
526,0.6617
527,0.7001
528,0.6857
529,0.6681
530,0.6489
531,0.6791
532,0.667
533,0.6351
534,0.6582
535,0.6464
536,0.6334
537,0.6791
538,0.6486
539,0.6881
540,0.6757
541,0.6727
542,0.6724
543,0.6655
544,0.6517
545,0.6867
546,0.6817
547,0.662
548,0.6643
549,0.6554
550,0.6303
551,0.6305
552,0.6441
553,0.6502
554,0.6534
555,0.6644
556,0.645
557,0.654
558,0.6694
559,0.6298
560,0.6531
561,0.619
562,0.6656
563,0.624
564,0.6522
565,0.6429
566,0.6589
567,0.6239
568,0.6496
569,0.6185
570,0.6662
571,0.6612
572,0.6324
573,0.6537
574,0.6604
575,0.6538
576,0.6473
577,0.6627
578,0.6921
579,0.673
580,0.6299
581,0.6564
582,0.6862
583,0.6545
584,0.645
585,0.7008
586,0.7051
587,0.6865
588,0.6758
589,0.6371
590,0.6583
591,0.6908
592,0.6604
593,0.6396
594,0.637
595,0.6552
596,0.6408
597,0.6499
598,0.6133
599,0.6413
600,0.6815
601,0.6393
602,0.6431
603,0.6527
604,0.6835
605,0.6887
606,0.7088
607,0.6485
608,0.6893
609,0.6555
610,0.6803
611,0.674
612,0.6955
613,0.6691
614,0.6906
615,0.6392
616,0.682
617,0.6753
618,0.663
619,0.6391
620,0.6612
621,0.67
622,0.6596
623,0.6723
624,0.6491
625,0.6456
626,0.6777
627,0.65
628,0.6651
629,0.6628
630,0.6652
631,0.6637
632,0.6472
633,0.6896
634,0.6802
635,0.645
636,0.6714
637,0.657
638,0.6704
639,0.6523
640,0.6612
641,0.6844
642,0.6848
643,0.6518
644,0.6599
645,0.6618
646,0.6882
647,0.6802
648,0.6251
649,0.6617
650,0.6276
651,0.6388
652,0.6521
653,0.6319
654,0.6663
655,0.6657
656,0.6777
657,0.6307
658,0.7012
659,0.6501
660,0.6698
661,0.668
662,0.6762
663,0.7059
664,0.6655
665,0.6408
666,0.6796
667,0.6426
668,0.6423
669,0.6257
670,0.6741
671,0.6781
672,0.6836
673,0.6607
674,0.67
675,0.6865
676,0.675
677,0.6296
678,0.6875
679,0.6523
680,0.6779
681,0.6299
682,0.6383
683,0.6071
684,0.6575
685,0.6567
686,0.6222
687,0.6711
688,0.6909
689,0.6529
690,0.6767
691,0.667
692,0.6627
693,0.6695
694,0.6784
695,0.6807
696,0.6409
697,0.6703
698,0.6514
699,0.6768
700,0.6946
701,0.6834
702,0.681
703,0.6598
704,0.6627
705,0.6718
706,0.6462
707,0.6789
708,0.6578
709,0.6797
710,0.6695
711,0.6542
712,0.6135
713,0.6624
714,0.6652
715,0.6676
716,0.6537
717,0.6944
718,0.6961
719,0.697
720,0.6678
721,0.6646
722,0.6955
723,0.6528
724,0.6565
725,0.6688
726,0.6536
727,0.674
728,0.6503
729,0.6501
730,0.6324
731,0.676
732,0.6624
733,0.658
734,0.6788
735,0.6468
736,0.6337
737,0.6939
738,0.6512
739,0.6788
740,0.6614
741,0.6838
742,0.6268
743,0.6661
744,0.6308
745,0.6492
746,0.6603
747,0.6271
748,0.6953
749,0.6566
750,0.6675
751,0.6839
752,0.6585
753,0.6878
754,0.6565
755,0.6881
756,0.6669
757,0.6671
758,0.6715
759,0.6706
760,0.6635
761,0.6689
762,0.658
763,0.677
764,0.667
765,0.6816
766,0.6312
767,0.6576
768,0.6459
769,0.6907
770,0.6351
771,0.694
772,0.6522
773,0.6694
774,0.6665
775,0.6084
776,0.6926
777,0.6774
778,0.6914
779,0.6394
780,0.6395
781,0.673
782,0.6469
783,0.6529
784,0.6799
785,0.6662
786,0.6945
787,0.6831
788,0.6422
789,0.6635
790,0.6595
791,0.6676
792,0.6516
793,0.643
794,0.6229
795,0.6568
796,0.6747
797,0.66
798,0.6647
799,0.6605
800,0.6336
801,0.6855
802,0.6516
803,0.6557
804,0.6596
805,0.6472
806,0.6789
807,0.6216
808,0.7093
809,0.6433
810,0.6874
811,0.6785
812,0.6664
813,0.6473
814,0.6914
815,0.6836
816,0.685
817,0.6889
818,0.6506
819,0.6804
820,0.6911
821,0.6668
822,0.6579
823,0.6216
824,0.6285
825,0.6601
826,0.6615
827,0.6652
828,0.7117
829,0.6608
830,0.6666
831,0.6575
832,0.6507
833,0.6347
834,0.667
835,0.6559
836,0.6531
837,0.6638
838,0.5997
839,0.6532
840,0.6533
841,0.672
842,0.6494
843,0.649
844,0.657
845,0.6666
846,0.6686
847,0.6411
848,0.6387
849,0.6504
850,0.6389
851,0.6683
852,0.6553
853,0.6611
854,0.6483
855,0.6539
856,0.6287
857,0.6534
858,0.6177
859,0.663
860,0.655
861,0.6953
862,0.6277
863,0.6729
864,0.6739
865,0.6647
866,0.6513
867,0.6706
868,0.666
869,0.6618
870,0.6804
871,0.666
872,0.6807
873,0.6939
874,0.6818
875,0.6695
876,0.6771
877,0.6655
878,0.6998
879,0.6586
880,0.6513
881,0.6739
882,0.6403
883,0.6748
884,0.6728
885,0.6695
886,0.6612
887,0.7046
888,0.6474
889,0.6685
890,0.6515
891,0.6559
892,0.6666
893,0.6512
894,0.6389
895,0.6166
896,0.693
897,0.6676
898,0.6649
899,0.6764
900,0.6479
901,0.6702
902,0.6727
903,0.6406
904,0.6593
905,0.6226
906,0.5591
907,0.6976
908,0.6552
909,0.6472
910,0.5636
911,0.6561
912,0.725
913,0.6615
914,0.6463
915,0.626
916,0.6427
917,0.6201
918,0.6887
919,0.6595
920,0.6475
921,0.5761
922,0.6725
923,0.6755
924,0.6709
925,0.6516
926,0.6655
927,0.6766
928,0.615
929,0.6338
930,0.6385
931,0.666
932,0.6734
933,0.6248
934,0.6175
935,0.6235
936,0.6442
937,0.6742
938,0.7014
939,0.6737
940,0.6907
941,0.6849
942,0.6722
943,0.6825
944,0.688
945,0.6849
946,0.6698
947,0.6749
948,0.6847
949,0.6708
950,0.6385
951,0.6802
952,0.6646
953,0.6795
954,0.6383
955,0.6948
956,0.6837
957,0.6709
958,0.677
959,0.7015
960,0.6897
961,0.6528
962,0.6357
963,0.6691
964,0.6406
965,0.6721
966,0.6398
967,0.6571
968,0.6647
969,0.6744
970,0.6785
971,0.6517
972,0.6583
973,0.6639
974,0.6824
975,0.6309
976,0.5395
977,0.6572
978,0.6875
979,0.6524
980,0.6411
981,0.6439
982,0.6766
983,0.6635
984,0.6656
985,0.6885
986,0.6782
987,0.6545
988,0.6376
989,0.6707
990,0.6912
991,0.6516
992,0.6831
993,0.6859
994,0.589
995,0.6436
996,0.6476
997,0.6762
998,0.6944
999,0.6756
1000,0.6244
1001,0.6309
1002,0.6427
1003,0.6621
1004,0.6688
1005,0.6102
1006,0.6595
1007,0.6647
1008,0.681
1009,0.6812
1010,0.6685
1011,0.6824
1012,0.7018
1013,0.6161
1014,0.6775
1015,0.6484
1016,0.6722
1017,0.6475
1018,0.675
1019,0.6724
1020,0.6618
1021,0.673
1022,0.6853
1023,0.6561
1024,0.6546
1025,0.6509
1026,0.6428
1027,0.6861
1028,0.6908
1029,0.6506
1030,0.6603
1031,0.6697
1032,0.6733
1033,0.6405
1034,0.6582
1035,0.6736
1036,0.6809
1037,0.6651
1038,0.6814
1039,0.6201
1040,0.6514
1041,0.6753
1042,0.6798
1043,0.6357
1044,0.6612
1045,0.7091
1046,0.6164
1047,0.6754
1048,0.6551
1049,0.6828
1050,0.6568
1051,0.6667
1052,0.6604
1053,0.688
1054,0.6582
1055,0.682
1056,0.6345
1057,0.6761
1058,0.6711
1059,0.679
1060,0.6703
1061,0.6279
1062,0.6661
1063,0.6636
1064,0.6758
1065,0.6771
1066,0.6854
1067,0.6473
1068,0.6406
1069,0.6457
1070,0.6896
1071,0.6384
1072,0.6753
1073,0.6801
1074,0.6539
1075,0.6663
1076,0.684
1077,0.6344
1078,0.6804
1079,0.6327
1080,0.6495
1081,0.6567
1082,0.6783
1083,0.6726
1084,0.684
1085,0.673
1086,0.6773
1087,0.6114
1088,0.6497
1089,0.6785
1090,0.6761
1091,0.6938
1092,0.6185
1093,0.6781
1094,0.6516
1095,0.6282
1096,0.6451
1097,0.6692
1098,0.646
1099,0.6662
1100,0.683
1101,0.6345
1102,0.6972
1103,0.6219
1104,0.6456
1105,0.6757
1106,0.6599
1107,0.6865
1108,0.6892
1109,0.6769
1110,0.6444
1111,0.695
1112,0.6493
1113,0.6919
1114,0.6623
1115,0.685
1116,0.6748
1117,0.6734
1118,0.6793
1119,0.6186
1120,0.6693
1121,0.6414
1122,0.6617
1123,0.6574
1124,0.6645
1125,0.6639
1126,0.6419
1127,0.6304
1128,0.6515
1129,0.6928
1130,0.6689
1131,0.6668
1132,0.6916
1133,0.6778
1134,0.6302
1135,0.6695
1136,0.6601
1137,0.6928
1138,0.6438
1139,0.6627
1140,0.6583
1141,0.6098
1142,0.6536
1143,0.6249
1144,0.6371
1145,0.6308
1146,0.6815
1147,0.6604
1148,0.6842
1149,0.686
1150,0.668
1151,0.6877
1152,0.6311
1153,0.6923
1154,0.6868
1155,0.6674
1156,0.6111
1157,0.658
1158,0.6772
1159,0.6852
1160,0.6718
1161,0.6657
1162,0.6893
1163,0.6969
1164,0.6655
1165,0.6589
1166,0.651
1167,0.6731
1168,0.675
1169,0.6846
1170,0.6664
1171,0.5935
1172,0.6688
1173,0.6612
1174,0.6537
1175,0.652
1176,0.6816
1177,0.6353
1178,0.6475
1179,0.6575
1180,0.6445
1181,0.6475
1182,0.6426
1183,0.6876
1184,0.6655
1185,0.679
1186,0.6378
1187,0.676
1188,0.6899
1189,0.6713
1190,0.6454
1191,0.641
1192,0.6766
1193,0.6566
1194,0.654
1195,0.6996
1196,0.6313
1197,0.6591
1198,0.6848
1199,0.6759
1200,0.6934
1201,0.6602
1202,0.6902
1203,0.6681
1204,0.6576
1205,0.6687
1206,0.646
1207,0.6746
1208,0.6596
1209,0.4983
1210,0.6564
1211,0.6761
1212,0.6565
1213,0.6666
1214,0.6784
1215,0.6901
1216,0.6722
1217,0.6202
1218,0.613
1219,0.6086
1220,0.6677
1221,0.6604
1222,0.6655
1223,0.6645
1224,0.6679
1225,0.6479
1226,0.6889
1227,0.6617
1228,0.6507
1229,0.6817
1230,0.6523
1231,0.6421
1232,0.6842
1233,0.6621
1234,0.6902
1235,0.6536
1236,0.6661
1237,0.6317
1238,0.6452
1239,0.7068
1240,0.6585
1241,0.6843
1242,0.6458
1243,0.6492
1244,0.6462
1245,0.6041
1246,0.6721
1247,0.6515
1248,0.6609
1249,0.6419
1250,0.6605
1251,0.6706
1252,0.694
1253,0.6577
1254,0.6893
1255,0.6942
1256,0.6541
1257,0.6235
1258,0.6618
1259,0.6076
1260,0.6767
1261,0.6838
1262,0.6503
1263,0.6523
1264,0.6514
1265,0.6894
1266,0.6843
1267,0.6795
1268,0.6661
1269,0.687
1270,0.6655
1271,0.6415
1272,0.5855
1273,0.65
1274,0.6711
1275,0.6803
1276,0.6407
1277,0.6218
1278,0.6827
1279,0.6977
1280,0.6167
1281,0.6795
1282,0.6622
1283,0.6676
1284,0.6785
1285,0.6145
1286,0.6313
1287,0.6463
1288,0.6571
1289,0.6311
1290,0.6475
1291,0.677
1292,0.6439
1293,0.7181
1294,0.683
1295,0.5894
1296,0.6704
1297,0.5975
1298,0.6738
1299,0.6786
1300,0.6751
1301,0.6937
1302,0.6619
1303,0.6658
1304,0.6665
1305,0.6449
1306,0.6713
1307,0.7071
1308,0.686
1309,0.6996
1310,0.6325
1311,0.6437
1312,0.6762
1313,0.6481
1314,0.6956
1315,0.6454
1316,0.6824
1317,0.6793
1318,0.6809
1319,0.6376
1320,0.6598
1321,0.674
1322,0.6809
1323,0.7025
1324,0.6755
1325,0.7007
1326,0.652
1327,0.6557
1328,0.6313
1329,0.6958
1330,0.6561
1331,0.6932
1332,0.6881
1333,0.6741
1334,0.6601
1335,0.6676
1336,0.6516
1337,0.6287
1338,0.6102
1339,0.6652
1340,0.6597
1341,0.6821
1342,0.6822
1343,0.6519
1344,0.6867
1345,0.6454
1346,0.662
1347,0.6773
1348,0.6133
1349,0.6518
1350,0.6765
1351,0.6626
1352,0.6235
1353,0.5559
1354,0.666
1355,0.621
1356,0.6181
1357,0.6854
1358,0.6868
1359,0.65
1360,0.6752
1361,0.6758
1362,0.6577
1363,0.6462
1364,0.4825
1365,0.6554
1366,0.691
1367,0.6888
1368,0.6544
1369,0.7116
1370,0.6538
1371,0.6858
1372,0.6574
1373,0.6578
1374,0.6664
1375,0.6983
1376,0.6297
1377,0.6778
1378,0.6496
1379,0.6809
1380,0.6755
1381,0.6235
1382,0.66
1383,0.6426
1384,0.6423
1385,0.6837
1386,0.6627
1387,0.6778
1388,0.668
1389,0.6747
1390,0.6498
1391,0.6751
1392,0.6646
1393,0.6567
1394,0.6883
1395,0.7018
1396,0.6752
1397,0.6591
1398,0.6718
1399,0.6634
1400,0.6493
1401,0.6699
1402,0.6679
1403,0.685
1404,0.6492
1405,0.668
1406,0.6812
1407,0.6866
1408,0.6829
1409,0.6685
1410,0.6648
1411,0.636
1412,0.6659
1413,0.6961
1414,0.6552
1415,0.6428
1416,0.6359
1417,0.6502
1418,0.67
1419,0.6938
1420,0.6581
1421,0.6635
1422,0.6389
1423,0.6348
1424,0.6362
1425,0.6918
1426,0.6638
1427,0.6702
1428,0.7008
1429,0.6745
1430,0.7015
1431,0.6712
1432,0.6152
1433,0.6538
1434,0.6617
1435,0.6699
1436,0.6929
1437,0.6742
1438,0.643
1439,0.6715
1440,0.6555
1441,0.6685
1442,0.6876
1443,0.6361
1444,0.6749
1445,0.6728
1446,0.6919
1447,0.6514
1448,0.6446
1449,0.6844
1450,0.6829
1451,0.6616
1452,0.6236
1453,0.681
1454,0.6569
1455,0.6755
1456,0.6466
1457,0.6558
1458,0.6585
1459,0.6838
1460,0.6911
1461,0.6684
1462,0.6246
1463,0.6576
1464,0.6336
1465,0.6705
1466,0.6493
1467,0.6547
1468,0.6582
1469,0.681
1470,0.6859
1471,0.5701
1472,0.6979
1473,0.6821
1474,0.6635
1475,0.6283
1476,0.6836
1477,0.6979
1478,0.595
1479,0.6795
1480,0.664
1481,0.6751
1482,0.6838
1483,0.6806
1484,0.6873
1485,0.678
1486,0.6916
1487,0.6448
1488,0.6559
1489,0.6751
1490,0.6806
1491,0.6993
1492,0.6307
1493,0.6892
1494,0.6247
1495,0.6643
1496,0.666
1497,0.6812
1498,0.5408
1499,0.5827
1500,0.6435
1501,0.6532
1502,0.6601
1503,0.6653
1504,0.624
1505,0.6708
1506,0.6655
1507,0.6597
1508,0.6637
1509,0.6601
1510,0.6718
1511,0.6678
1512,0.6697
1513,0.6567
1514,0.6758
1515,0.6252
1516,0.5288
1517,0.5675
1518,0.6511
1519,0.6483
1520,0.6732
1521,0.6261
1522,0.6574
1523,0.6577
1524,0.6438
1525,0.6696
1526,0.6679
1527,0.677
1528,0.623
1529,0.6555
1530,0.671
1531,0.6497
1532,0.6665
1533,0.6714
1534,0.6438
1535,0.6531
1536,0.6616
1537,0.6641
1538,0.6348
1539,0.5999
1540,0.6767
1541,0.6464
1542,0.6744
1543,0.6697
1544,0.6394
1545,0.6599
1546,0.6583
1547,0.6403
1548,0.6868
1549,0.6584
1550,0.6663
1551,0.6697
1552,0.6426
1553,0.6983
1554,0.6617
1555,0.6599
1556,0.6301
1557,0.6506
1558,0.5936
1559,0.6484
1560,0.6303
1561,0.6688
1562,0.6925
1563,0.6413
1564,0.6399
1565,0.6858
1566,0.6069
1567,0.6977
1568,0.6293
1569,0.7124
1570,0.7121
1571,0.6454
1572,0.6482
1573,0.6835
1574,0.6498
1575,0.6732
1576,0.6112
1577,0.6684
1578,0.6876
1579,0.6842
1580,0.647
1581,0.6702
1582,0.6623
1583,0.709
1584,0.6488
1585,0.689
1586,0.6437
1587,0.6784
1588,0.6139
1589,0.6615
1590,0.7003
1591,0.6459
1592,0.6777
1593,0.6519
1594,0.6745
1595,0.6403
1596,0.6547
1597,0.6623
1598,0.6624
1599,0.6573
1600,0.6804
1601,0.608
1602,0.6645
1603,0.6668
1604,0.6493
1605,0.6942
1606,0.6563
1607,0.6331
1608,0.6734
1609,0.6655
1610,0.6587
1611,0.6761
1612,0.6833
1613,0.6555
1614,0.6398
1615,0.6777
1616,0.6699
1617,0.6474
1618,0.6524
1619,0.6555
1620,0.693
1621,0.6594
1622,0.6851
1623,0.6766
1624,0.6933
1625,0.665
1626,0.6818
1627,0.679
1628,0.6576
1629,0.6676
1630,0.6126
1631,0.6437
1632,0.683
1633,0.6793
1634,0.646
1635,0.6752
1636,0.649
1637,0.7099
1638,0.6513
1639,0.6509
1640,0.6414
1641,0.6677
1642,0.6637
1643,0.7069
1644,0.6855
1645,0.6596
1646,0.5991
1647,0.6657
1648,0.6744
1649,0.6875
1650,0.6718
1651,0.6745
1652,0.6467
1653,0.6386
1654,0.6246
1655,0.6575
1656,0.6407
1657,0.6711
1658,0.6623
1659,0.6476
1660,0.6684
1661,0.6628
1662,0.6741
1663,0.6788
1664,0.7051
1665,0.6502
1666,0.6419
1667,0.66
1668,0.6315
1669,0.6566
1670,0.6665
1671,0.6744
1672,0.635
1673,0.6554
1674,0.6746
1675,0.7162
1676,0.6884
1677,0.6612
1678,0.6778
1679,0.7057
1680,0.6565
1681,0.677
1682,0.6687
1683,0.66
1684,0.6685
1685,0.6543
1686,0.641
1687,0.6891
1688,0.6704
1689,0.6665
1690,0.6587
1691,0.6057
1692,0.666
1693,0.5803
1694,0.621
1695,0.6058
1696,0.6743
1697,0.6793
1698,0.6649
1699,0.6936
1700,0.6466
1701,0.615
1702,0.6715
1703,0.6835
1704,0.641
1705,0.6508
1706,0.6549
1707,0.6482
1708,0.6748
1709,0.7077
1710,0.6883
1711,0.6638
1712,0.6736
1713,0.6678
1714,0.6731
1715,0.6828
1716,0.6285
1717,0.6426
1718,0.6717
1719,0.7057
1720,0.6211
1721,0.6575
1722,0.6796
1723,0.6736
1724,0.6407
1725,0.6932
1726,0.6497
1727,0.7045
1728,0.6535
1729,0.6914
1730,0.6857
1731,0.6427
1732,0.6488
1733,0.6631
1734,0.6476
1735,0.6962
1736,0.6512
1737,0.6579
1738,0.6654
1739,0.6635
1740,0.6726
1741,0.6821
1742,0.6758
1743,0.6828
1744,0.6628
1745,0.6745
1746,0.6653
1747,0.6607
1748,0.6699
1749,0.6805
1750,0.6395
1751,0.675
1752,0.6994
1753,0.6991
1754,0.6466
1755,0.6875
1756,0.6823
1757,0.6937
1758,0.6333
1759,0.6846
1760,0.6464
1761,0.668
1762,0.6865
1763,0.657
1764,0.6733
1765,0.6687
1766,0.6494
1767,0.6529
1768,0.6322
1769,0.6795
1770,0.6414
1771,0.6632
1772,0.6641
1773,0.649
1774,0.6583
1775,0.6729
1776,0.6633
1777,0.6711
1778,0.6758
1779,0.6444
1780,0.6799
1781,0.6765
1782,0.6783
1783,0.6553
1784,0.6407
1785,0.5848
1786,0.6596
1787,0.6544
1788,0.6963
1789,0.6803
1790,0.687
1791,0.6767
1792,0.6872
1793,0.6619
1794,0.6373
1795,0.6925
1796,0.7006
1797,0.6568
1798,0.6769
1799,0.6449
1800,0.6414
1801,0.7076
1802,0.6956
1803,0.6909
1804,0.6663
1805,0.6579
1806,0.6751
1807,0.6365
1808,0.6286
1809,0.6558
1810,0.6937
1811,0.7111
1812,0.6586
1813,0.6601
1814,0.6861
1815,0.6295
1816,0.6433
1817,0.6831
1818,0.684
1819,0.6661
1820,0.6925
1821,0.6753
1822,0.6813
1823,0.6904
1824,0.6777
1825,0.6513
1826,0.6785
1827,0.6605
1828,0.6765
1829,0.6622
1830,0.6729
1831,0.6808
1832,0.6317
1833,0.6265
1834,0.6742
1835,0.6257
1836,0.6192
1837,0.6569
1838,0.6738
1839,0.6715
1840,0.6838
1841,0.6387
1842,0.6815
1843,0.6811
1844,0.6428
1845,0.6729
1846,0.6928
1847,0.6745
1848,0.6623
1849,0.671
1850,0.6814
1851,0.6451
1852,0.6571
1853,0.6555
1854,0.661
1855,0.6646
1856,0.6786
1857,0.6683
1858,0.6673
1859,0.629
1860,0.6509
1861,0.7159
1862,0.6469
1863,0.6429
1864,0.6594
1865,0.62
1866,0.6029
1867,0.6298
1868,0.6191
1869,0.6719
1870,0.6688
1871,0.6662
1872,0.6955
1873,0.6708
1874,0.6984
1875,0.6394
1876,0.6806
1877,0.7019
1878,0.677
1879,0.6339
1880,0.6405
1881,0.6513
1882,0.6848
1883,0.6554
1884,0.6615
1885,0.6572
1886,0.7024
1887,0.6405
1888,0.6437
1889,0.6315
1890,0.6496
1891,0.7106
1892,0.6567
1893,0.6736
1894,0.6762
1895,0.6649
1896,0.6817
