,SB
318,0.0005732259596697986
319,9.647529850553838e-07
320,5.835651609231718e-05
321,1.3654508620675188e-05
322,2.078680154227186e-06
323,0.007884843274950981
324,0.0008831387967802584
325,8.130223960733929e-08
326,3.1544736884825397e-06
327,0.00013129340368323028
328,0.00031180266523733735
329,6.348849274218082e-05
330,0.006266296375542879
331,2.5146180178126087e-06
332,0.0005003366968594491
333,0.028058398514986038
334,4.855667611991521e-06
335,3.2963523608486867e-06
336,0.00010340492735849693
337,3.839667988358997e-05
338,2.138794343409245e-06
339,0.016322044655680656
340,7.080481623233936e-08
341,8.381588486372493e-06
342,0.00023209907521959394
343,0.00022971488942857832
344,0.00577796483412385
345,2.439264062559232e-05
346,0.000934306881390512
347,1.9876837541232817e-05
348,3.447558992775157e-05
349,1.6562200471526012e-05
350,9.857439727056772e-05
351,0.00027538143331184983
352,3.0515118851326406e-05
353,0.0001452912692911923
354,8.320666529471055e-05
355,1.9402454199735075e-05
356,0.0001954412437044084
357,9.521820902591571e-05
358,8.047978190006688e-05
359,0.00035820816992782056
360,0.0038194151129573584
361,1.2341869478404988e-05
362,0.00031479826429858804
363,1.8864438970922492e-05
364,8.065457950579002e-05
365,1.2637379768420942e-05
366,0.00021738828218076378
367,0.0001285285979975015
368,5.054360826761695e-06
369,0.0004231755156069994
370,1.0956429832731374e-05
371,0.0010711753275245428
372,0.0027122441679239273
373,0.00010412474512122571
374,0.00048039929242804646
375,0.004526511300355196
376,0.04010698199272156
377,0.14288152754306793
378,1.2341325827947003e-07
379,3.006189899679157e-06
380,9.318916909251129e-07
381,0.00045815177145414054
382,0.0002551975194364786
383,5.58157398700132e-06
384,3.668955832836218e-05
385,9.579434134820985e-08
386,0.001314761582762003
387,8.352690929314122e-05
388,0.0008808462298475206
389,1.2159416655777022e-05
390,6.950181705178693e-05
391,0.004706238862127066
392,0.0005421718815341592
393,0.0035772426053881645
394,0.009986638091504574
395,0.00012650528515223414
396,1.2347230722298264e-06
397,9.008697077206307e-08
398,7.567756256321445e-05
399,4.3791646930912975e-06
400,3.831909270957112e-05
401,0.00037472095573320985
402,3.4389984648441896e-05
403,0.0001364092604489997
404,0.00024169219250325114
405,0.0011021242244169116
406,8.201597665902227e-06
407,1.594591958564706e-05
408,0.0033335888292640448
409,2.3867314666858874e-05
410,2.338251078981557e-06
411,1.2555709645312163e-06
412,0.00026775526930578053
413,6.41853766865097e-05
414,0.046101007610559464
415,0.00019732871442101896
416,0.0052704340778291225
417,0.00045356288319453597
418,6.295262573985383e-05
419,1.076986677617242e-06
420,0.014800705946981907
421,0.00038742084871046245
422,7.921834367152769e-06
423,1.7111897250288166e-05
424,1.1287827874184586e-05
425,2.736324177021743e-06
426,3.6569090298144147e-06
427,0.001107610180042684
428,8.236701978603378e-05
429,0.0008135770331136882
430,9.535414733363723e-07
431,2.5744197955646086e-06
432,7.280577563051338e-08
433,0.001791466260328889
434,0.0003382038266863674
435,0.001686407602392137
436,3.288033985882066e-05
437,2.7296870030113496e-05
438,1.2129026799811982e-05
439,5.250411413726397e-05
440,4.967582572135143e-05
441,0.00012745201820507646
442,2.5942610591300763e-05
443,6.196129476165879e-08
444,5.308140771376202e-06
445,0.0021238834597170353
446,3.0416595109272748e-05
447,3.991737685282715e-06
448,0.00017206424672622234
449,1.4457782526733354e-07
