,atds
1234,0.5566
1235,0.561
1236,0.5113
1237,0.5387
1238,0.5623
1239,0.5534
1240,0.5417
1241,0.5439
1242,0.567
1243,0.5504
1244,0.5553
1245,0.5828
1246,0.5711
1247,0.5744
1248,0.5387
1249,0.4443
1250,0.5591
1251,0.5812
1252,0.574
1253,0.5999
1254,0.5167
1255,0.4701
1256,0.5846
1257,0.5774
1258,0.4927
1259,0.58
1260,0.5879
1261,0.5047
1262,0.5266
1263,0.5734
1264,0.5957
1265,0.5143
1266,0.5319
1267,0.6055
1268,0.5874
1269,0.5558
1270,0.5408
1271,0.5478
1272,0.6019
1273,0.5327
1274,0.5722
1275,0.5705
1276,0.5521
1277,0.5466
1278,0.5696
1279,0.5549
1280,0.4966
1281,0.5556
1282,0.5307
1283,0.5355
1284,0.5564
1285,0.5435
1286,0.5014
1287,0.5876
1288,0.6141
1289,0.5497
1290,0.619
1291,0.5495
1292,0.5862
1293,0.5767
1294,0.5607
1295,0.6006
1296,0.5601
1297,0.5135
1298,0.5455
1299,0.5537
1300,0.5436
1301,0.5075
1302,0.4998
1303,0.552
1304,0.547
1305,0.4675
1306,0.6232
1307,0.5339
1308,0.5518
1309,0.5647
1310,0.5397
1311,0.5512
1312,0.5774
1313,0.5718
1314,0.5436
1315,0.552
1316,0.5434
1317,0.5911
1318,0.5407
1319,0.561
1320,0.5876
1321,0.5578
1322,0.5779
1323,0.5485
1324,0.5534
1325,0.556
1326,0.5827
1327,0.5133
1328,0.5752
1329,0.5388
1330,0.5748
1331,0.6238
1332,0.5336
1333,0.5688
1334,0.5133
1335,0.4999
1336,0.5785
1337,0.5927
1338,0.6107
1339,0.5149
1340,0.5654
1341,0.4943
1342,0.5649
1343,0.5966
1344,0.614
1345,0.5697
1346,0.509
1347,0.554
1348,0.5051
1349,0.4657
1350,0.4996
1351,0.5803
1352,0.5689
1353,0.5627
1354,0.574
1355,0.5412
1356,0.5791
1357,0.5417
1358,0.508
1359,0.4714
1360,0.5294
1361,0.5419
1362,0.5511
1363,0.5392
1364,0.5485
1365,0.5585
1366,0.5767
1367,0.58
1368,0.5847
1369,0.5866
1370,0.6043
1371,0.5559
1372,0.5676
1373,0.5364
1374,0.5385
1375,0.5705
1376,0.614
1377,0.5013
1378,0.5374
1379,0.5581
1380,0.5547
1381,0.5845
1382,0.529
1383,0.5481
1384,0.5594
1385,0.5503
1386,0.6005
1387,0.5639
1388,0.5983
1389,0.5359
1390,0.535
1391,0.5758
1392,0.5107
1393,0.5289
1394,0.4804
1395,0.5849
1396,0.5495
1397,0.5427
1398,0.5056
1399,0.5365
1400,0.5691
1401,0.5271
1402,0.5522
1403,0.5475
1404,0.4865
1405,0.5901
1406,0.5838
1407,0.5038
1408,0.582
1409,0.5259
1410,0.5847
1411,0.5534
1412,0.5302
1413,0.5758
1414,0.5102
1415,0.5291
1416,0.5731
1417,0.4942
1418,0.5648
1419,0.562
1420,0.5355
1421,0.5513
1422,0.5234
1423,0.5427
1424,0.6046
1425,0.5817
1426,0.4846
1427,0.5105
1428,0.5316
1429,0.5073
1430,0.5378
1431,0.5391
1432,0.5018
1433,0.5506
1434,0.5413
1435,0.5892
1436,0.5492
1437,0.525
1438,0.4946
1439,0.5566
1440,0.5173
1441,0.44
1442,0.4988
1443,0.5666
1444,0.5582
1445,0.5888
1446,0.4496
1447,0.5314
1448,0.5573
1449,0.5196
1450,0.5546
1451,0.5125
1452,0.6007
1453,0.4911
1454,0.5742
1455,0.5578
1456,0.6004
1457,0.5615
1458,0.5603
1459,0.5601
1460,0.5394
1461,0.5413
1462,0.5723
1463,0.51
1464,0.552
1465,0.5613
1466,0.6112
1467,0.5711
1468,0.5852
1469,0.547
1470,0.5366
1471,0.5664
1472,0.4715
1473,0.5691
1474,0.5936
1475,0.5666
1476,0.5522
