,atds
464,0.5005
465,0.4733
466,0.4792
467,0.5515
468,0.5613
469,0.5493
470,0.5148
471,0.6225
472,0.553
473,0.5322
474,0.5664
475,0.5938
476,0.587
477,0.5571
478,0.6071
479,0.5694
480,0.5218
481,0.5506
482,0.5164
483,0.569
484,0.5467
485,0.5134
486,0.5835
487,0.5301
488,0.5439
489,0.5592
490,0.547
491,0.5338
492,0.5365
493,0.6095
494,0.5384
495,0.5998
496,0.5553
497,0.3026
498,0.5129
499,0.5458
500,0.5236
501,0.5287
502,0.6049
503,0.5837
504,0.5573
505,0.6035
506,0.5507
507,0.4398
508,0.5491
509,0.6466
510,0.5873
511,0.5964
512,0.5558
513,0.6229
514,0.5226
515,0.5513
516,0.4879
517,0.5652
518,0.5885
519,0.536
520,0.5462
521,0.5599
522,0.571
523,0.5745
524,0.6151
525,0.5974
526,0.5392
527,0.5778
528,0.5705
529,0.5144
530,0.522
531,0.5409
532,0.4995
533,0.628
534,0.5939
535,0.5363
536,0.5582
537,0.5214
538,0.5221
539,0.5216
540,0.5905
541,0.5201
542,0.5604
543,0.5858
544,0.5887
545,0.6113
546,0.5285
547,0.5734
548,0.5139
549,0.5084
550,0.5507
551,0.494
552,0.5597
553,0.5597
554,0.5703
555,0.5895
556,0.5741
557,0.526
558,0.5939
559,0.5268
560,0.5385
561,0.5675
562,0.6225
563,0.5699
564,0.566
565,0.57
566,0.5692
567,0.6239
568,0.5985
569,0.5084
570,0.4987
571,0.6006
572,0.5676
573,0.5743
574,0.5242
575,0.5237
576,0.5818
577,0.6031
578,0.5603
579,0.5972
580,0.5219
581,0.5871
582,0.5673
583,0.6126
584,0.5446
585,0.569
586,0.5589
587,0.5501
588,0.6114
589,0.5581
590,0.5791
591,0.5535
592,0.5633
593,0.5248
594,0.5762
595,0.5826
596,0.5763
597,0.5545
598,0.5513
599,0.4219
600,0.5002
601,0.5822
602,0.6336
603,0.534
604,0.4946
605,0.5174
606,0.5781
607,0.5988
608,0.5112
609,0.5682
610,0.5944
611,0.5159
612,0.463
613,0.4866
614,0.6194
615,0.5748
616,0.613
617,0.5861
618,0.5111
619,0.5588
620,0.5779
621,0.6185
622,0.5692
623,0.5311
624,0.6099
625,0.521
626,0.5605
627,0.5221
628,0.5451
629,0.578
630,0.5591
631,0.5404
632,0.5293
633,0.5954
634,0.4748
635,0.5451
636,0.5318
637,0.5532
638,0.549
639,0.5206
640,0.5838
641,0.5911
642,0.5419
643,0.566
644,0.5857
645,0.5751
646,0.5881
647,0.5753
648,0.5893
649,0.525
650,0.5397
651,0.5651
652,0.5411
653,0.5466
654,0.5688
655,0.5762
656,0.5582
657,0.6298
658,0.593
659,0.6312
660,0.54
661,0.5774
662,0.5837
663,0.5646
664,0.5883
665,0.5259
666,0.5075
667,0.5517
668,0.5342
669,0.5816
670,0.5481
671,0.6253
672,0.5547
673,0.6039
674,0.5321
675,0.5244
676,0.5673
677,0.5559
678,0.6024
679,0.4755
680,0.5591
681,0.6223
682,0.5471
683,0.5687
684,0.4959
685,0.598
686,0.5223
687,0.5807
688,0.5708
689,0.6223
690,0.5777
691,0.5878
692,0.539
693,0.563
694,0.6056
695,0.4759
696,0.507
697,0.5235
698,0.5223
699,0.5921
700,0.5386
701,0.5287
702,0.5641
703,0.537
704,0.4995
705,0.5178
706,0.5739
707,0.5204
708,0.4839
709,0.5048
710,0.5779
711,0.5357
712,0.5561
713,0.5728
714,0.506
715,0.4997
716,0.5246
717,0.5447
718,0.5172
719,0.5611
720,0.5314
721,0.5313
722,0.4451
723,0.5724
724,0.5684
725,0.4162
726,0.5484
727,0.4853
728,0.5537
729,0.4977
730,0.5859
731,0.5447
732,0.6397
733,0.5505
734,0.547
735,0.5678
