,atds
460,0.5234
461,0.5124
462,0.5124
463,0.5752
464,0.5124
465,0.5124
466,0.5951
467,0.5544
468,0.5124
469,0.5401
470,0.5124
471,0.5483
472,0.5124
473,0.5827
474,0.5124
475,0.5124
476,0.5233
477,0.5782
478,0.5124
479,0.5718
480,0.5726
481,0.5201
482,0.5209
483,0.5234
484,0.537
485,0.5141
486,0.5747
487,0.5746
488,0.5358
489,0.5124
490,0.5124
491,0.5124
492,0.5554
493,0.5216
494,0.5615
495,0.5636
496,0.6066
497,0.5124
498,0.5124
499,0.5812
500,0.5423
501,0.5764
502,0.5124
503,0.5381
504,0.5335
505,0.5431
506,0.5124
507,0.5134
508,0.5124
509,0.5124
510,0.5305
511,0.5124
512,0.5124
513,0.5124
514,0.5124
515,0.5459
516,0.5511
517,0.5124
518,0.5336
519,0.5436
520,0.5124
521,0.5568
522,0.5142
523,0.5124
524,0.5157
525,0.5124
526,0.5447
527,0.5124
528,0.5281
529,0.5124
530,0.5124
531,0.5124
532,0.5454
533,0.5627
534,0.5642
535,0.5124
536,0.5886
537,0.5636
538,0.5507
539,0.5124
540,0.5227
541,0.5124
542,0.5124
543,0.5124
544,0.5124
545,0.5125
546,0.5445
547,0.5124
548,0.5127
549,0.5621
550,0.5711
551,0.5124
552,0.5334
553,0.5124
554,0.5491
555,0.5821
556,0.527
557,0.5124
558,0.5515
559,0.5307
560,0.5242
561,0.5124
562,0.5381
563,0.577
564,0.5124
565,0.5271
566,0.5124
567,0.5694
568,0.5749
569,0.5412
570,0.5594
571,0.6088
572,0.5218
573,0.5124
574,0.5124
575,0.5124
576,0.5196
577,0.5124
578,0.5636
579,0.536
580,0.5941
581,0.5124
582,0.5124
583,0.5878
584,0.5455
585,0.5124
586,0.5673
587,0.5124
588,0.5649
589,0.5124
590,0.5695
591,0.5819
592,0.5124
593,0.5124
594,0.562
595,0.6112
596,0.5704
597,0.5578
598,0.5124
599,0.5751
600,0.5124
601,0.5124
602,0.5416
603,0.5124
604,0.5173
605,0.5795
606,0.5773
607,0.5124
608,0.5433
609,0.5229
610,0.5124
611,0.5124
612,0.5124
613,0.5267
614,0.5124
615,0.5343
616,0.5124
617,0.5443
618,0.5124
619,0.5124
620,0.5124
621,0.5418
622,0.5124
623,0.5124
624,0.5635
625,0.5413
626,0.5124
627,0.5124
628,0.561
629,0.5124
630,0.5792
631,0.5183
632,0.5124
633,0.5477
634,0.548
635,0.5552
636,0.5385
637,0.5124
638,0.5163
639,0.5434
640,0.5124
641,0.5531
642,0.53
643,0.5124
644,0.5124
645,0.5124
646,0.5124
647,0.5346
648,0.5564
649,0.5381
650,0.5134
651,0.566
652,0.5498
653,0.6046
654,0.5312
655,0.5124
656,0.5124
657,0.5124
658,0.5124
659,0.5443
660,0.552
661,0.5124
662,0.5418
663,0.5419
664,0.5199
665,0.5124
666,0.5124
667,0.5416
668,0.5124
669,0.5872
670,0.5124
671,0.5124
672,0.5155
673,0.5145
674,0.5169
675,0.5124
676,0.5133
677,0.5124
678,0.5531
679,0.5219
680,0.5465
681,0.5473
682,0.5599
683,0.5279
684,0.5154
685,0.5582
686,0.5585
687,0.5797
688,0.5124
689,0.5124
690,0.5124
691,0.5124
692,0.5124
693,0.5583
694,0.5124
695,0.5124
696,0.5539
697,0.5124
698,0.5238
699,0.5124
700,0.5254
701,0.5273
702,0.5124
703,0.5124
704,0.5407
705,0.5776
706,0.5619
707,0.5254
708,0.5124
709,0.5471
710,0.5124
711,0.5124
712,0.5124
713,0.5203
714,0.5275
715,0.5184
716,0.572
717,0.5124
718,0.5724
719,0.5758
720,0.5171
721,0.5338
722,0.5505
723,0.5244
724,0.5712
725,0.5131
726,0.5534
727,0.5148
728,0.6073
729,0.5167
730,0.5124
731,0.5124
732,0.5124
733,0.5441
734,0.5124
735,0.5302
736,0.5124
737,0.5124
738,0.575
739,0.522
740,0.5685
741,0.5155
742,0.57
743,0.5124
744,0.5533
745,0.521
746,0.5598
747,0.5355
748,0.5317
749,0.5541
750,0.539
751,0.5124
752,0.5606
753,0.5214
754,0.5883
755,0.5339
756,0.5124
757,0.5124
758,0.5124
759,0.6054
760,0.5124
761,0.5124
762,0.586
763,0.5686
764,0.5537
765,0.5271
766,0.5124
767,0.5124
768,0.5124
769,0.6172
770,0.5124
771,0.5124
772,0.5316
773,0.5124
774,0.5124
775,0.5124
776,0.5394
777,0.5493
778,0.5124
779,0.5124
780,0.5209
781,0.5124
782,0.5124
783,0.5124
784,0.5899
785,0.5124
786,0.5805
787,0.5124
788,0.5124
789,0.5512
790,0.5554
791,0.5434
792,0.5523
793,0.5609
794,0.5124
795,0.5124
796,0.5748
797,0.5396
798,0.5124
799,0.5677
800,0.5657
801,0.5501
802,0.5124
803,0.5124
804,0.5495
805,0.5542
806,0.5124
807,0.5124
808,0.5693
809,0.5358
810,0.5586
811,0.5456
812,0.5137
813,0.5124
814,0.5124
815,0.5351
816,0.5632
817,0.5175
818,0.5124
819,0.5688
820,0.5124
821,0.5654
822,0.5514
823,0.5412
824,0.5124
825,0.5124
826,0.5835
827,0.5124
828,0.5423
829,0.5124
830,0.5312
831,0.5212
832,0.5591
833,0.5296
834,0.5258
835,0.5124
836,0.5124
837,0.5124
838,0.5124
839,0.5384
840,0.5124
841,0.5124
842,0.5124
843,0.5517
844,0.5124
845,0.5312
846,0.5124
847,0.5124
848,0.5124
849,0.5193
850,0.5615
851,0.552
852,0.5567
853,0.5124
854,0.5124
855,0.5124
856,0.547
857,0.5361
858,0.5124
859,0.5412
860,0.5178
861,0.5124
862,0.5124
863,0.5565
864,0.5389
865,0.5124
866,0.542
867,0.5124
868,0.5712
869,0.5124
870,0.5201
871,0.571
872,0.5318
873,0.5434
874,0.5124
875,0.557
876,0.5124
877,0.5908
878,0.5124
879,0.5124
880,0.5124
881,0.5124
882,0.5124
883,0.5124
884,0.5124
885,0.5124
886,0.5247
887,0.5302
888,0.5124
889,0.5361
890,0.5502
891,0.5124
892,0.5124
893,0.5383
894,0.5124
895,0.5162
896,0.5124
897,0.5595
898,0.5828
899,0.543
900,0.5124
901,0.5124
902,0.5124
903,0.5124
904,0.521
905,0.5124
906,0.5124
907,0.5124
908,0.5124
909,0.5124
910,0.5387
911,0.5389
912,0.5456
913,0.5493
914,0.5124
915,0.5124
916,0.5124
917,0.5124
918,0.539
919,0.5471
920,0.5124
921,0.5382
922,0.5124
923,0.55
924,0.5124
925,0.5124
926,0.5124
927,0.5124
928,0.5563
929,0.5124
930,0.52
931,0.5124
932,0.5229
933,0.5124
934,0.5137
935,0.5315
936,0.5667
937,0.5516
938,0.5388
939,0.5234
940,0.5313
941,0.5655
942,0.5124
943,0.5425
944,0.5124
945,0.5179
946,0.5124
947,0.5487
948,0.5124
949,0.5371
950,0.5271
951,0.5124
952,0.5957
953,0.5725
954,0.5124
955,0.5124
956,0.5124
957,0.5655
958,0.5124
959,0.5124
960,0.5661
961,0.5124
962,0.5548
963,0.5124
964,0.5124
965,0.5124
966,0.5255
967,0.5228
968,0.5417
969,0.5124
970,0.5543
971,0.5124
972,0.5129
973,0.5124
974,0.5497
975,0.5696
976,0.5124
977,0.5531
978,0.5711
979,0.5361
980,0.5676
981,0.5695
982,0.5634
983,0.5501
984,0.6284
985,0.5655
986,0.5531
987,0.5792
988,0.5364
989,0.5124
990,0.5124
991,0.5124
992,0.522
993,0.5124
994,0.5124
995,0.5152
996,0.5186
997,0.5705
998,0.5891
999,0.5124
