,atds
463,0.6015
464,0.4787
465,0.5853
466,0.5543
467,0.5531
468,0.5194
469,0.5337
470,0.4889
471,0.5116
472,0.4923
473,0.5916
474,0.5764
475,0.5205
476,0.474
477,0.5804
478,0.5894
479,0.5566
480,0.5282
481,0.5922
482,0.5063
483,0.5841
484,0.5655
485,0.4958
486,0.5226
487,0.5294
488,0.5206
489,0.614
490,0.5946
491,0.558
492,0.5379
493,0.578
494,0.5169
495,0.5448
496,0.5466
497,0.5799
498,0.6058
499,0.5565
500,0.5564
501,0.4903
502,0.5151
503,0.5552
504,0.5071
505,0.5564
506,0.5383
507,0.5628
508,0.5891
509,0.4604
510,0.5565
511,0.5485
512,0.5493
513,0.6049
514,0.5136
515,0.5315
516,0.5556
517,0.5319
518,0.5482
519,0.562
520,0.5044
521,0.5502
522,0.5818
523,0.5325
524,0.566
525,0.5103
526,0.5874
527,0.4198
528,0.5002
529,0.5351
530,0.563
531,0.5105
532,0.5734
533,0.5417
534,0.5181
535,0.5449
536,0.5398
537,0.5498
538,0.5083
539,0.5257
540,0.5364
541,0.5258
542,0.5321
543,0.5894
544,0.5396
545,0.5747
546,0.4797
547,0.5677
548,0.5381
549,0.5294
550,0.4852
551,0.5594
552,0.5058
553,0.5608
554,0.5477
555,0.517
556,0.4745
557,0.4886
558,0.5092
559,0.5724
560,0.5414
561,0.5762
562,0.6025
563,0.5541
564,0.5475
565,0.5334
566,0.6124
567,0.5683
568,0.5742
569,0.4905
570,0.4829
571,0.5781
572,0.5949
573,0.5522
574,0.5662
575,0.517
576,0.5279
577,0.5864
578,0.5536
579,0.5162
580,0.5559
581,0.5858
582,0.6286
583,0.5248
584,0.5017
585,0.5436
586,0.518
587,0.5401
588,0.5515
589,0.548
590,0.5477
591,0.5415
592,0.4996
593,0.5918
594,0.5821
595,0.5458
596,0.5488
597,0.5467
598,0.5068
599,0.5908
600,0.5967
601,0.5818
602,0.5732
603,0.5492
604,0.559
605,0.4098
606,0.4954
607,0.4733
608,0.5457
609,0.5574
610,0.6201
611,0.4998
612,0.53
613,0.5545
614,0.4757
615,0.5103
616,0.5305
617,0.5963
618,0.5889
619,0.5317
620,0.5766
621,0.5322
622,0.5149
623,0.4828
624,0.5384
625,0.5246
626,0.5772
627,0.5933
628,0.5906
629,0.6107
630,0.512
631,0.5748
632,0.6163
633,0.5494
634,0.6563
635,0.623
636,0.5169
637,0.5138
638,0.5669
639,0.5595
640,0.6336
641,0.5256
642,0.5717
643,0.5513
644,0.4481
645,0.5349
646,0.5114
647,0.5029
648,0.5525
649,0.5913
650,0.5795
651,0.5926
652,0.5329
653,0.5162
654,0.5509
655,0.5408
656,0.5225
657,0.556
658,0.5795
659,0.5694
660,0.5512
661,0.5201
662,0.5054
663,0.599
664,0.5288
665,0.5239
666,0.5637
667,0.4996
668,0.4749
669,0.5343
670,0.5426
671,0.5442
672,0.5497
673,0.6002
674,0.5157
675,0.5468
676,0.5618
677,0.545
678,0.5736
679,0.5453
680,0.5449
681,0.5182
682,0.5464
683,0.5266
684,0.5049
685,0.5517
686,0.5318
687,0.5042
688,0.5454
689,0.5564
690,0.6222
691,0.6116
692,0.5518
693,0.5992
694,0.5707
695,0.5841
696,0.4832
697,0.5403
698,0.5504
699,0.573
700,0.5146
701,0.5917
702,0.5414
703,0.555
704,0.5682
705,0.5076
706,0.5081
707,0.5539
708,0.5667
709,0.5292
710,0.5628
711,0.5819
712,0.5861
713,0.5565
714,0.5573
715,0.602
716,0.6087
717,0.5095
718,0.5566
719,0.5723
720,0.5692
721,0.5463
722,0.5875
723,0.5111
724,0.5176
725,0.5574
726,0.5034
727,0.4794
728,0.5316
729,0.5063
730,0.5111
731,0.5251
732,0.5977
733,0.5865
734,0.5518
735,0.5826
736,0.635
737,0.5634
738,0.5012
739,0.5865
740,0.5055
741,0.4901
742,0.5766
743,0.5337
744,0.5117
745,0.534
746,0.5287
747,0.4891
748,0.6083
749,0.5419
750,0.5375
751,0.6043
752,0.5175
753,0.5546
754,0.5734
755,0.5924
756,0.5583
757,0.5655
758,0.5573
759,0.5101
760,0.5927
761,0.4598
762,0.5865
763,0.543
764,0.5125
765,0.534
766,0.5639
767,0.5258
768,0.5147
769,0.599
770,0.5943
771,0.5022
772,0.5884
773,0.4465
774,0.56
775,0.497
776,0.557
777,0.4854
778,0.5934
779,0.5874
780,0.5971
781,0.5761
782,0.4786
783,0.51
784,0.4829
785,0.5707
786,0.5737
787,0.5351
788,0.5743
789,0.4672
790,0.5872
791,0.5282
792,0.6075
793,0.5867
794,0.591
795,0.4749
796,0.5578
797,0.5586
798,0.5466
799,0.4989
800,0.5433
801,0.5857
802,0.5187
803,0.5452
804,0.5904
805,0.523
806,0.549
807,0.6216
808,0.5083
809,0.5121
810,0.5178
811,0.5622
812,0.4856
813,0.5642
814,0.4319
815,0.6167
816,0.5554
817,0.4894
818,0.5096
819,0.5119
820,0.5873
821,0.5935
822,0.4724
823,0.5726
824,0.4995
825,0.5347
826,0.4379
827,0.4735
828,0.4854
829,0.5234
830,0.5772
831,0.5583
832,0.5529
833,0.5219
834,0.5118
835,0.4854
836,0.5607
837,0.5056
838,0.5804
839,0.5471
840,0.6119
841,0.5457
842,0.4515
843,0.5592
844,0.5765
845,0.5277
846,0.5579
847,0.5199
848,0.5826
849,0.5956
850,0.5032
851,0.5424
852,0.6074
853,0.5273
854,0.5261
855,0.5646
856,0.5636
857,0.5387
858,0.5234
859,0.5162
860,0.5868
861,0.5851
862,0.5301
863,0.524
864,0.5992
865,0.5543
866,0.4182
867,0.4536
868,0.5319
869,0.4724
870,0.5785
871,0.5826
872,0.5619
873,0.5576
874,0.5506
875,0.5835
876,0.5773
877,0.483
878,0.5918
879,0.5165
880,0.4982
881,0.5464
882,0.5275
883,0.5705
884,0.4932
885,0.5276
886,0.537
887,0.5293
888,0.5301
889,0.5806
890,0.4673
891,0.5095
892,0.532
893,0.5809
894,0.5317
895,0.598
896,0.5314
897,0.5354
898,0.593
899,0.5401
900,0.5687
901,0.5765
902,0.5347
903,0.5617
904,0.5477
905,0.4892
906,0.5858
907,0.5978
908,0.5278
909,0.5414
910,0.5393
911,0.5799
912,0.5055
913,0.5119
914,0.5463
915,0.5051
916,0.5634
917,0.5903
918,0.5403
919,0.4597
920,0.5224
921,0.6013
922,0.5753
923,0.5257
924,0.5929
925,0.5468
926,0.584
927,0.5181
928,0.5256
929,0.5634
930,0.5633
931,0.5112
932,0.6136
933,0.57
934,0.4725
935,0.5527
936,0.5753
937,0.5685
938,0.5418
939,0.5715
940,0.5856
941,0.5623
942,0.591
943,0.543
944,0.472
945,0.5734
946,0.5658
947,0.5451
948,0.4928
949,0.5637
950,0.5376
951,0.5444
952,0.5693
953,0.479
954,0.5112
955,0.5713
956,0.4771
957,0.5771
958,0.5434
959,0.5578
960,0.5691
961,0.5509
962,0.6082
963,0.5769
964,0.5527
965,0.5692
966,0.4929
967,0.5751
968,0.5581
969,0.6039
970,0.5776
971,0.5002
972,0.5789
973,0.4988
974,0.5291
975,0.5107
976,0.5769
977,0.53
978,0.5104
979,0.5943
980,0.4895
981,0.5593
982,0.595
983,0.558
984,0.556
985,0.4691
986,0.4884
987,0.569
988,0.5827
989,0.5284
990,0.6143
991,0.5775
992,0.5373
993,0.6072
994,0.5692
995,0.5442
996,0.5295
997,0.5328
998,0.5989
999,0.5743
1000,0.5614
1001,0.5485
1002,0.5268
1003,0.5679
1004,0.5338
1005,0.5508
1006,0.5373
1007,0.5069
1008,0.5542
1009,0.5525
1010,0.5706
1011,0.5435
1012,0.5228
1013,0.5459
1014,0.489
1015,0.6005
1016,0.5042
1017,0.5636
1018,0.5905
1019,0.3137
1020,0.5385
1021,0.5677
1022,0.5509
1023,0.546
1024,0.6026
1025,0.5662
1026,0.601
1027,0.5588
1028,0.5216
1029,0.6024
1030,0.5688
1031,0.5258
1032,0.5749
1033,0.5628
1034,0.5268
1035,0.5276
1036,0.5227
1037,0.535
1038,0.6005
1039,0.4806
1040,0.58
1041,0.5511
1042,0.5215
1043,0.5486
1044,0.5586
1045,0.547
1046,0.5972
1047,0.5729
1048,0.4841
1049,0.5809
1050,0.5479
1051,0.5166
1052,0.552
1053,0.574
1054,0.5472
1055,0.5523
1056,0.5713
1057,0.5283
1058,0.5724
1059,0.5197
1060,0.5997
1061,0.4829
1062,0.5167
1063,0.4953
1064,0.5693
1065,0.587
1066,0.5793
1067,0.5639
1068,0.5456
1069,0.4848
1070,0.5628
1071,0.5405
1072,0.5043
1073,0.5696
1074,0.5414
1075,0.5779
1076,0.525
1077,0.4933
1078,0.4659
1079,0.5466
1080,0.5569
1081,0.4405
1082,0.5107
1083,0.5929
1084,0.5848
1085,0.5541
1086,0.5364
1087,0.5221
1088,0.5397
1089,0.5369
1090,0.538
1091,0.5527
1092,0.543
1093,0.5751
1094,0.5258
1095,0.6407
1096,0.5143
1097,0.4847
1098,0.5164
1099,0.5399
1100,0.5672
1101,0.5395
1102,0.6065
1103,0.5234
1104,0.5662
1105,0.5478
1106,0.5715
1107,0.5661
1108,0.6247
1109,0.4969
1110,0.5892
1111,0.5618
1112,0.5651
1113,0.5849
1114,0.6307
1115,0.5616
1116,0.5055
1117,0.5178
1118,0.5212
1119,0.4699
1120,0.5436
1121,0.5713
1122,0.5864
1123,0.5246
1124,0.5309
1125,0.5892
1126,0.5814
1127,0.5448
1128,0.5611
1129,0.5654
1130,0.5587
1131,0.5581
1132,0.5773
1133,0.5651
1134,0.4971
1135,0.5121
1136,0.5439
1137,0.5284
1138,0.6247
1139,0.5405
1140,0.5295
1141,0.5245
1142,0.5805
1143,0.6197
1144,0.5708
1145,0.5344
1146,0.5116
1147,0.5771
1148,0.558
1149,0.4995
1150,0.5586
1151,0.5045
1152,0.5249
1153,0.5502
1154,0.497
1155,0.4837
1156,0.5625
1157,0.6167
1158,0.4983
1159,0.5683
1160,0.5353
1161,0.5344
1162,0.5411
1163,0.5073
1164,0.5817
1165,0.4859
1166,0.5381
1167,0.6066
1168,0.5346
1169,0.5065
1170,0.5796
1171,0.5681
1172,0.5841
1173,0.5911
1174,0.5871
1175,0.5448
1176,0.5924
1177,0.5832
1178,0.5801
1179,0.6184
1180,0.6227
1181,0.5453
1182,0.4995
1183,0.5773
1184,0.5547
1185,0.5375
1186,0.5188
1187,0.5408
1188,0.4976
1189,0.5484
1190,0.5918
1191,0.5633
1192,0.4513
1193,0.5174
1194,0.5498
1195,0.5364
1196,0.4967
1197,0.5936
1198,0.5781
1199,0.565
1200,0.5782
1201,0.5573
1202,0.5336
1203,0.536
1204,0.4517
1205,0.5496
1206,0.5067
1207,0.5228
1208,0.5355
1209,0.5276
1210,0.6056
1211,0.521
1212,0.5775
1213,0.4709
1214,0.5411
1215,0.5064
1216,0.5745
1217,0.6021
1218,0.4757
1219,0.5552
1220,0.5482
1221,0.5008
1222,0.5493
1223,0.5513
1224,0.5678
1225,0.5519
1226,0.5713
1227,0.5868
1228,0.5847
1229,0.56
1230,0.4684
1231,0.5117
1232,0.5215
1233,0.6136
1234,0.5499
1235,0.4785
1236,0.5325
1237,0.3642
1238,0.6213
1239,0.5283
1240,0.5691
1241,0.5092
1242,0.5107
1243,0.5741
1244,0.5087
1245,0.5955
1246,0.4654
1247,0.4986
1248,0.5282
1249,0.5612
1250,0.5677
